Bleh	CD4.positive..alpha.beta.T.cell	CD14.positive..CD16.negative.classical.monocyte	mature.neutrophil	cytotoxic.CD56.dim.natural.killer.cell	memory.B.cell	CD38.negative.naive.B.cell	macrophage	memory.CD4.positive.alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
C11orf1	1.423243	0.986175	0.872177	1.006667	1.03856	0.985507	1.283721	1.124088	1.140794
DPYSL2	1.003891	4.191954	0.918288	1.188679	1.033784	1.00885	2.613703	1.196244	1.137756
DPYSL3	0.793814	0.64313	0.484311	0.528266	0.722266	0.711424	0.917197	0.594213	0.616408
PTPRCAP	2.44089	0.96	0.976526	12.707424	11.522167	11.311512	0.815534	8.442344	11.728559
IGFBP2	0.801728	0.960674	0.61827	0.833977	0.727407	0.71158	0.909091	0.608286	0.617141
IGFBP3	0.940541	0.760906	0.676871	0.8945	0.765306	0.706522	0.122438	1.054913	1.135135
LOC101929709	1.0	1.477876	1.148936	1.041667	1.125	1.320261	1.013889	0.995951	0.971429
IGFBP6	0.76129	0.735052	0.303173	0.69434	0.80203	0.711836	0.949833	0.861925	0.965416
IGFBP7	0.878443	1.250273	0.992999	4.735035	0.779412	0.706363	1.033784	0.702803	0.810217
IGFBP4	0.881432	0.752513	0.166919	0.841065	0.812227	1.015707	0.767174	0.932039	0.988108
SKP2	1.045685	1.010753	1.041916	1.069959	1.089202	1.078652	0.982114	1.047619	1.051546
TTC4	1.079137	1.018739	0.947368	1.063584	1.084147	1.144231	1.084746	1.076923	1.113376
CYP2R1	1.312831	1.039683	0.988506	1.217573	1.038033	1.354839	1.188811	1.217978	1.24
CKLF	1.316353	4.568588	9.643045	4.250386	1.227273	1.191837	3.372549	3.541712	4.571784
GJA1	0.805861	0.093268	0.622753	0.617497	0.714233	0.700658	0.528266	0.604458	0.604458
SPPL2B	1.355268	1.188525	1.206433	1.085586	1.929566	3.785841	1.047619	1.141667	1.146789
GJA5	0.476577	0.105301	0.155933	0.631751	0.716648	0.700826	0.895522	0.603659	0.605313
PMS2P3	1.209677	1.044534	1.094488	1.106441	1.098592	1.137931	0.982143	1.078067	1.134454
SLFNL1-AS1	0.906667	0.814664	0.73799	0.887796	0.898364	0.884739	0.713924	0.869565	0.86645
KDM3B	2.474904	2.382126	3.184237	1.773854	2.36925	2.69125	1.358209	1.559566	1.833845
ZNF117	0.978261	1.041667	2.746153	0.962406	0.98175	1.110266	1.008696	0.964236	0.967742
KDM3A	5.198471	1.476336	4.18597	2.541126	1.6	2.360177	1.229303	3.086502	2.70621
ZNF112	0.79397	0.730446	0.145642	0.821357	0.857143	0.923821	0.916129	0.767442	0.797251
SEZ6L	0.508962	0.910151	0.168988	0.777278	0.757835	0.701466	0.634083	0.618903	0.609084
PPP6R3	7.121005	3.277844	3.411896	3.929237	3.515598	5.569672	2.355769	3.918714	4.010638
TMC4	0.8125	0.924855	1.002611	0.964286	0.857143	0.70165	0.815642	0.872968	0.84472
NSL1	1.299065	1.294118	1.325688	1.294118	1.386792	1.382603	1.295238	1.348323	1.286344
TMC6	8.201048	2.741942	2.674155	5.766667	6.475087	6.987946	3.946694	6.718472	7.90673
KIAA1958	0.965672	0.981229	1.056106	0.927039	0.888295	0.937853	0.820225	0.869198	0.873684
APIP	1.09375	1.184211	1.04878	1.096154	1.043825	1.059427	1.484782	1.105	1.070312
VKORC1	1.24769	1.262136	1.211437	1.931873	1.234094	1.195745	3.392405	1.548413	1.865992
EIF2B4	1.20424	1.24234	1.069124	1.202186	1.252202	1.141667	1.267436	1.223077	1.216216
EIF2B5	4.04981	1.386616	1.174603	1.876668	2.932486	3.400163	1.385714	2.538212	2.52071
EIF2B2	1.081081	1.068627	1.031915	1.241379	1.07837	1.08235	1.266187	1.06383	1.060345
EIF2B3	1.11088	1.093058	0.834682	1.108108	1.133803	1.092537	1.187215	1.097902	1.121795
EIF2B1	1.423936	1.394444	1.057542	1.382603	1.416328	1.3291	1.356322	1.383065	1.327081
PRKAR2A	1.095821	1.208955	1.162393	1.243243	1.100952	1.025398	1.206614	1.188976	1.20915
PRKAR2B	0.858639	1.07483	0.824176	0.812121	0.855346	0.860588	0.883249	0.906809	0.816327
XRRA1	1.025641	0.926667	1.133333	1.004739	0.967742	1.034826	0.97417	0.96861	0.982456
MAGT1	1.418182	1.471264	1.267327	1.990059	1.265537	1.241832	1.849953	1.91475	1.693333
TXNIP	41.380371	15.954657	57.450089	34.194351	21.352081	36.0	11.879623	26.427614	25.078686
SLC36A4	1.201581	1.445845	1.187963	0.993865	1.11032	1.236364	1.125	1.064677	1.0
MLF1	0.826568	0.741722	0.842912	0.901734	0.822581	0.836207	0.868421	0.947368	0.933333
MIR6875	0.969094	0.978179	1.125463	0.859155	0.980545	0.983165	1.271429	1.002021	0.933333
IFT140	0.9701	0.941176	0.894444	0.916667	0.971746	0.932127	0.95057	0.960894	0.981595
MLF2	1.304548	1.881508	4.639216	1.74607	1.905358	1.566329	2.768141	1.577778	1.889374
TMEM14C	1.247788	1.69295	1.022222	0.975727	1.830386	1.265823	5.282297	1.931579	1.236515
TMEM14B	2.195906	1.594689	1.266667	1.295775	2.941995	2.057337	3.803745	3.045875	2.707551
MIR6872	0.781609	0.828947	1.058824	0.814815	0.78125	0.806202	0.777448	0.725059	0.73746
FANCF	1.017143	0.928962	0.8787	1.066667	1.064846	1.054054	0.945946	1.057325	1.067265
ITGA2B	0.85283	1.023256	0.871646	0.881432	0.891258	0.902098	0.725281	0.954424	0.804688
MIR6878	1.118812	1.058824	1.016181	1.164179	1.263636	1.207317	1.098373	1.080702	1.123596
IFI16	2.109162	3.689957	6.820493	7.304556	6.016113	6.5716	2.546161	3.713079	5.151634
TTC1	1.477273	1.309402	1.5	1.94958	1.973727	1.513697	1.859839	1.908045	1.95023
PHACTR4	0.995025	1.019499	1.012821	1.020408	0.99128	1.009346	0.937143	0.974359	0.993865
CLIC4	0.890995	1.7533	1.044335	0.885719	1.678155	2.941995	5.151634	0.879464	0.805085
CLIC5	0.897436	0.568935	0.677273	0.858285	0.864121	0.871111	0.494584	0.960317	0.946565
CLIC2	0.841186	0.973545	1.0	0.831461	0.818713	0.846028	1.161403	0.836066	0.85119
CLIC3	0.745342	0.723577	0.210093	9.207253	0.833333	0.789474	0.8	0.926554	1.145631
LRSAM1	1.0	1.057471	1.237852	1.0	1.109244	1.04902	1.064103	1.018634	1.03681
CLIC1	2.169641	13.162947	17.316555	15.788442	12.94608	7.270986	13.469938	9.565627	12.317045
TMEM147	1.265957	1.451617	0.97417	1.366337	1.717949	1.289696	2.759231	1.77171	1.582553
ASGR1	0.788321	1.576602	0.735052	0.694915	0.684319	0.704864	0.863309	0.781818	0.623188
ASGR2	0.559866	2.3	0.785118	0.635178	0.68404	0.705055	0.713567	0.575916	0.623533
TMEM144	0.788644	1.144385	0.933515	0.629517	0.683896	0.737318	1.19733	0.56077	0.623933
TMEM143	0.992424	0.930153	0.986207	0.96861	1.004176	1.045685	0.952486	1.0	0.975124
MIR4709	1.440613	10.996246	3.510241	1.533169	4.582332	3.061444	19.235306	1.934428	1.537766
TMEM141	1.254083	1.229429	1.082707	1.521069	1.267857	1.276923	1.784009	1.325197	1.318219
TMEM140	1.112245	1.066499	6.559232	1.186526	1.1133	1.286713	2.83782	1.05	1.148789
SF1	19.031906	5.663708	12.105776	4.081975	10.259658	15.221097	1.785022	7.073949	6.559232
MIR4707	1.305785	1.72973	3.194389	1.237264	1.422096	1.255814	1.921473	1.313918	1.144444
MIR4700	1.06599	0.948207	1.086691	1.002881	0.996182	1.004184	0.980392	1.044068	1.021459
API5	2.661038	1.698493	1.172775	2.401197	2.046596	2.147473	1.924207	2.69125	2.733327
LOC100506100	0.996255	0.982857	1.037313	1.014493	0.92446	0.896552	1.113439	1.037037	0.996416
RTKN2	1.000887	0.701023	0.682573	0.792593	0.679201	0.832215	0.778846	1.005181	0.920188
PSMB8-AS1	2.959092	2.485169	4.125468	4.804149	4.708054	4.697202	1.13714	3.43827	4.316322
SECISBP2L	1.724996	1.309278	1.471264	1.343465	2.16259	5.440188	1.437791	1.305965	1.331169
SOWAHC	0.834059	0.964029	0.662394	0.728089	0.777176	0.78673	1.011494	0.913295	0.821596
SOWAHD	0.794712	0.960854	1.082803	0.791277	1.076923	0.976109	1.020168	0.8125	0.81761
HLA-DPA1	1.031963	13.940875	0.90785	1.451852	17.457174	17.522024	2.493572	1.27027	4.431109
FAM32A	2.231894	2.982084	2.424593	3.192704	2.52441	2.137656	3.184237	2.125922	2.259412
KIAA1191	1.302326	1.247423	1.096296	1.37931	1.567539	1.297546	1.439024	1.481178	1.495575
LOC101928035	0.809669	0.86819	0.99435	0.875622	0.885057	0.932039	0.773333	0.844904	0.891566
ALOX12P2	0.840764	0.627731	0.754579	0.92973	0.754579	0.80402	0.011484	0.886598	0.910256
ZNF559	1.607334	1.065789	1.136827	1.29588	1.584	1.938222	1.073529	1.291513	1.279412
ZMAT1	1.26183	1.004274	1.072917	0.976109	1.130435	1.770351	0.920128	1.02214	1.02108
ZMAT3	1.064	1.012821	1.033592	1.065	0.95941	0.973684	1.069519	1.025381	1.005236
ZMAT2	2.27964	1.996159	2.672313	2.994259	2.707551	2.071685	2.260944	3.125	2.931119
TSNAX-DISC1	0.852558	0.758658	1.002208	0.769414	0.771429	0.805556	0.738462	0.767571	0.573306
ZMAT4	0.473027	0.143552	0.622319	0.937269	0.65678	0.687548	0.005435	0.601557	0.573747
C19orf24	1.174603	1.223301	1.03139	1.368984	1.649659	1.219512	1.394231	1.471264	1.474154
C19orf25	1.088235	1.089964	1.390366	1.28863	1.161403	1.229885	1.19403	1.222707	1.230769
MYBL1	1.038251	0.897638	0.907354	5.291375	0.836563	0.942029	0.819513	1.92613	3.518685
NR1D1	1.009259	0.935135	0.915888	0.90099	0.90535	0.855072	0.822917	1.052632	0.938462
NR1D2	2.466407	1.292308	1.01829	1.27202	1.386451	1.538462	1.141345	2.403014	1.622563
MYBL2	0.778761	0.75625	0.885595	0.909774	0.926045	0.886228	0.970588	0.823755	0.88184
ITGB1BP1	1.33926	1.370184	1.106796	1.811594	1.416667	1.328408	7.951709	1.676178	2.135026
ITGB1BP2	0.942408	0.844596	0.951582	0.876791	0.882909	0.934815	0.783505	0.883891	0.846701
ZNF7	1.268325	1.032653	1.094118	1.095436	1.135985	1.22069	1.070504	1.112195	1.116418
ZNF2	0.904459	0.8875	0.948517	0.938596	0.904317	0.90535	0.930233	0.901235	0.942029
ZNF3	1.319728	1.084615	1.196347	1.126761	1.268139	1.254902	1.041509	1.178218	1.174242
TIPIN	1.002328	0.956284	0.995215	0.982456	0.970874	0.984802	0.963455	0.979866	0.970297
UFSP1	0.863388	0.825623	0.953448	0.937347	0.919759	0.907216	0.843891	0.906667	0.937269
ZNF8	1.002786	0.938596	1.054187	0.965116	0.957573	0.969094	0.894943	0.981928	0.972727
ZAP70	8.442344	0.951965	0.884354	14.648441	0.902954	0.949275	0.768061	9.801151	12.214901
MYLK-AS1	0.912134	0.8	0.832215	0.92057	0.944521	0.963455	0.808749	0.886821	0.885496
LINC01176	0.914634	0.949367	1.119658	0.896175	0.919118	0.976744	0.884956	0.838095	0.88
UFSP2	1.234899	1.085714	1.005464	1.170213	1.125208	1.117647	1.165354	1.261905	1.265537
OGFR	1.310924	2.974501	2.581709	1.957104	2.294044	1.611661	1.697532	1.400352	1.758753
CDC5L	1.165163	1.190372	1.294404	1.209964	1.15989	1.127278	1.139013	1.14329	1.150538
NEMP1	1.07931	0.97561	1.023364	1.0	1.04	1.067485	1.020513	0.991597	0.984356
RAC3	0.890625	0.857143	0.809249	0.847712	0.863014	0.81746	0.884739	0.940583	0.820276
NEMP2	1.083333	0.939697	0.896825	1.103566	0.955102	1.009346	0.924731	1.011628	1.01636
SBDS	5.701598	1.47561	1.296379	1.598214	3.166415	2.322309	1.447368	4.704747	2.907325
VCL	1.056075	2.438452	1.594689	2.113598	1.229167	1.16129	1.457925	1.440996	1.419048
MRPS18A	1.2	1.208955	1.095238	1.310345	1.450942	1.251908	1.287671	1.275591	1.272727
VCP	4.811185	4.90625	5.051794	7.154936	6.922302	4.582332	5.988552	6.12103	6.405697
TRMT44	1.117117	1.03662	1.013263	1.041534	1.061224	1.105991	0.989619	1.068966	1.037433
AP2A1	1.065421	1.712707	1.939744	2.298031	1.156331	1.076923	1.27619	1.165163	1.184
AP2A2	1.281728	1.226519	1.248869	1.240048	1.090909	1.168831	1.233577	1.164319	1.123288
LOC105376114	0.875949	0.761194	0.839695	0.871166	0.856031	0.865169	0.869565	0.833333	0.871795
TMEM121	0.846154	0.56077	0.027801	0.842697	0.881988	0.850746	0.528783	0.946429	0.84408
PBX4	1.120253	0.859363	0.924925	0.948454	0.898072	0.665064	0.874781	1.202381	1.14094
FIGNL1	1.126059	0.94583	0.933333	1.006289	1.114943	1.186441	1.014282	1.020407	1.05
PBX2	1.67414	2.145463	6.56844	1.405339	1.646409	1.758069	1.067308	1.511811	1.324324
PBX3	1.251337	1.195652	1.219251	1.102041	1.188525	1.447645	1.426074	1.033592	1.005952
PBX1	0.884106	0.802395	0.768061	0.797753	0.706968	0.813299	0.530128	0.811881	0.791045
AIRE	0.68136	0.468009	0.621118	0.622753	0.774545	0.771142	0.07506	0.948905	0.76
MFSD11	1.224299	1.236364	1.256637	1.27907	1.164557	1.238409	1.450942	1.296	1.252427
NSUN2	1.832756	1.670383	1.21519	1.864552	2.245591	2.030303	1.401735	1.455556	1.84653
NSUN5	1.259843	1.111661	1.202532	1.232227	1.381579	1.447368	1.07027	1.280899	1.285714
NSUN4	1.04	1.104167	1.122807	0.989899	1.083871	1.062271	1.032	1.026316	1.006444
NSUN7	0.653463	0.831354	1.262032	0.651311	0.79558	0.931818	0.80597	0.733871	0.578865
NSUN6	1.475178	1.403339	1.118881	1.121622	1.171429	1.148433	0.982339	1.240964	1.205882
TUBG1	0.940741	0.975845	0.893669	0.984962	0.936937	0.919759	1.158329	0.952381	0.95
TUBG2	0.998435	0.896907	0.815642	0.930481	0.929584	0.92057	0.964491	0.972603	0.947917
FAM71F2	0.875576	0.859574	1.086021	0.818713	0.862876	0.90566	0.796748	0.81592	0.817204
PTCH2	0.901099	1.109823	0.952381	0.963211	1.0	0.997277	0.831838	0.965909	0.923858
PTCH1	0.990654	0.734899	0.872727	1.124002	0.911661	0.853242	0.765556	0.94902	1.069364
AOAH-IT1	0.842912	1.022989	1.192661	0.993671	0.803318	0.854651	0.794872	0.79646	0.958333
TIMM44	1.241379	1.194444	0.97318	1.246613	1.355649	1.176955	1.28	1.214876	1.245714
PAGR1	1.145745	1.202478	1.206186	1.311691	1.295775	1.21	1.149313	1.314286	1.346532
KMT5B	1.614344	1.313433	1.840308	1.458824	1.288396	1.455134	1.124246	1.300661	1.331862
KMT5C	0.976471	1.031674	1.149758	0.990476	0.944579	0.942983	0.965035	0.976271	0.987448
RAD9A	1.034965	1.025974	1.206897	1.182796	1.0875	1.209302	0.979021	1.098592	1.085517
KMT5A	1.151815	1.254658	1.395939	1.176185	1.172932	1.101025	1.184211	1.154472	1.070205
ERGIC2	1.856926	1.203896	1.875068	1.227586	1.142079	1.282869	1.746606	1.343678	1.295082
ERGIC3	5.364891	4.137762	1.319588	3.944162	6.259487	4.555932	4.644469	7.084559	5.599118
ERGIC1	1.442748	2.229157	9.109934	2.129322	3.229631	2.971123	4.284556	1.330396	1.448276
CLEC14A	0.854981	0.132163	0.108685	0.63256	0.690141	0.667327	0.302138	0.572886	0.67022
PDF	0.911765	0.898123	0.888383	0.902913	0.931624	0.898551	0.960452	0.937269	0.971391
B3GAT3	1.282051	1.141026	1.102306	1.426309	1.324763	1.244186	1.303167	1.441624	1.457012
B3GAT1	0.728261	0.592788	0.54471	1.073953	0.778761	0.668058	0.298924	0.785235	0.973684
TST	0.781955	1.177215	1.410072	1.0	0.908213	0.860215	1.277075	0.863388	0.883394
FAM66B	0.907407	0.708781	0.683896	0.891525	0.931818	0.944785	0.836842	0.901961	0.93
FAM66C	0.983607	0.853065	0.918919	0.945758	0.9625	0.988108	0.813793	0.925568	0.942857
SRSF11	13.493413	5.333333	2.311187	4.530048	5.412165	9.658355	2.592844	5.444935	5.630283
CPPED1	0.9125	3.549063	12.35975	0.970954	0.973822	0.94	1.505473	0.971429	0.957668
LUCAT1	0.723754	1.652072	5.82788	0.871982	0.75056	0.813333	0.938144	0.902098	0.865248
CALM2	10.339161	15.169146	12.169619	9.333333	12.442327	9.545758	16.793003	10.524166	11.114734
CALM3	5.903902	3.248869	3.731944	4.21556	1.730883	1.699103	17.391306	4.298755	4.083028
SPG21	1.489079	3.966737	3.308991	1.409741	2.240018	2.192771	4.521186	1.639269	1.521635
CALM1	17.391306	6.485821	6.016113	14.142048	7.314766	7.39783	7.733079	12.506972	13.541043
GSDMA	0.836364	0.477473	0.118155	0.808333	0.698225	0.668896	0.663212	0.814815	0.961905
GSDMB	1.64159	0.983957	1.081395	1.057402	1.130825	1.263804	0.881481	1.090196	1.111854
GSDMD	2.156972	2.129322	2.254545	5.670162	4.842284	3.036456	1.407863	6.52307	6.3678
HRH4	0.771703	0.462997	0.848548	0.768519	0.740741	0.724138	0.731824	0.961192	0.804428
DLGAP1	0.525226	0.670643	0.773333	0.226816	0.941748	0.669276	0.780008	0.836207	0.676647
DLGAP4	1.014925	1.098266	1.272727	1.055459	1.100061	1.150943	1.128205	1.02069	1.0
DLGAP5	0.796748	0.81407	0.939394	0.891304	0.738292	0.669856	0.962366	0.8	0.854457
HRH2	0.95	1.365225	2.997073	0.734032	0.713348	0.67022	0.896825	0.926724	0.883721
MBNL2	1.211538	1.257699	0.826417	1.201835	1.178908	1.333877	1.324324	1.290323	1.230769
MBNL3	1.15942	1.196244	0.839117	1.298969	1.427043	1.828277	1.011321	1.172691	1.239139
PLK3	2.766229	4.539709	5.916683	0.955224	1.133333	1.052083	1.494505	3.275735	1.305556
SULT1C2	0.173332	0.088811	0.582611	0.233481	0.69457	0.671175	1.255956	0.624308	0.675
A1BG	1.009901	1.304723	0.92549	0.983467	1.450704	1.212121	1.450237	1.464968	1.356477
OIP5	0.813618	0.758883	0.853994	0.884956	0.840827	0.884848	0.902857	0.842105	0.83905
CLCN3	1.136689	1.122364	1.129412	1.114167	1.072848	1.066667	1.42	1.073171	1.094595
CLCN2	0.906465	0.874317	0.833333	0.903846	0.854981	0.940503	0.830189	0.870968	0.877778
LOC102724596	0.940299	0.873874	0.982143	0.925568	0.938272	0.953069	0.833977	0.879121	0.873563
FBXL16	0.964467	0.803961	0.813953	0.727954	0.826883	0.804598	0.801136	1.027523	0.964706
CLCN7	1.183908	2.048227	1.215278	1.25	2.492438	2.221238	2.857143	1.183246	1.1875
CLCN6	0.990385	1.153061	0.997277	0.988581	1.134386	1.289128	1.005714	0.954545	0.971678
CLCN5	0.90625	1.03944	0.964236	0.86631	0.886598	0.911111	1.0	0.848069	0.839186
CLCN4	0.632861	0.869779	1.118944	0.640687	0.967742	1.264368	0.801471	0.579383	0.688372
FBXL19	0.964236	1.021583	1.059603	1.005332	1.035714	0.988372	0.986395	1.030303	1.0
INO80B-WBP1	0.938202	0.950355	0.981818	1.022961	1.021978	1.002116	0.859155	0.993165	1.0
BRD8	1.396556	1.136986	1.983736	1.251989	1.220884	1.327869	1.090909	1.253333	1.257242
BRD9	1.425211	1.2657	1.20202	1.291045	1.380531	1.32766	1.091892	1.442748	1.40566
RRN3P2	1.075697	1.292308	0.948718	1.11088	1.069182	1.119934	0.972549	1.010417	1.057471
BRD4	1.205908	1.216783	2.21124	1.084034	1.239819	1.542552	1.020408	1.121521	1.161772
BRD7	2.713553	1.753899	1.329918	2.089744	2.176865	2.077926	1.59921	2.466407	2.157895
BRD1	1.581325	1.238806	1.333333	1.377358	1.452123	1.448704	1.050633	1.813226	1.557312
BRD2	5.80835	7.633072	7.489003	7.034665	6.758661	8.457529	2.402062	4.96818	6.190151
BRD3	1.005236	1.140741	1.262136	1.065421	1.018182	1.0	0.938272	1.035714	1.054264
DNAJA2	2.304317	1.661538	1.523628	1.812063	1.874681	1.705039	1.782799	2.5	2.084861
DNAJA3	1.454228	1.086538	0.978495	1.258748	1.375868	1.4	1.205776	1.307692	1.304131
DNAJA1	1.837495	5.204869	4.07064	2.2183	1.77171	1.405974	2.86008	2.465232	2.107143
SPAG4	0.902621	0.781726	0.971154	0.929368	0.967368	0.926829	0.838235	0.909091	0.873874
MIR505	0.952381	0.036477	0.978414	0.187357	0.687548	0.660467	0.327971	0.648208	0.641923
DNAJA4	1.232472	0.998976	0.866397	1.002965	1.0	0.982716	1.003683	1.056338	1.047352
GLG1	6.718472	2.461014	1.623055	3.522806	2.310184	2.896005	1.973727	3.582661	3.513352
PTPN13	0.793043	0.886154	0.627291	0.191221	0.688051	0.725433	0.918919	1.210487	0.87079
PTPN12	1.00565	2.33211	4.04981	6.3869	1.27907	1.258824	1.497797	1.051546	1.215947
PTPN11	1.342188	1.368421	1.250508	1.495935	1.280303	1.266624	1.488678	1.518933	1.458258
LRFN1	0.86747	0.904851	1.282409	0.972789	0.880435	0.852417	0.824176	0.902857	0.945982
MYCBP	1.019608	1.233831	1.370852	1.106189	1.085354	1.001318	1.134921	1.131579	1.11828
SETD1B	1.081481	1.04059	1.401735	0.979381	0.992366	1.000406	0.899654	1.007299	1.013417
LYAR	1.112299	1.167702	1.064327	1.877292	1.042146	1.039604	1.021277	1.644437	5.291375
MIR378D2	0.763205	0.923077	0.892473	0.821918	0.838028	0.895775	0.727954	0.886364	0.864257
C16orf74	1.014085	1.066038	1.024911	0.889868	2.448434	2.204563	0.809866	0.998325	0.96
MRPL24	1.358974	1.160714	0.940968	1.308801	1.434555	1.190476	1.327511	1.434783	1.513697
MRPL27	1.195266	1.27027	1.011933	1.342188	1.33871	1.323718	1.436617	1.239442	1.267974
CSF2RA	0.765957	3.021294	5.126774	0.741958	0.689509	0.766667	1.064516	0.790403	0.697284
DMD	0.727954	0.684577	0.311374	0.207274	0.97619	0.908778	0.822213	0.8	0.725838
MRPL20	3.070601	2.312995	1.349835	3.30635	3.404636	2.305393	2.761051	3.766269	4.067905
C16orf72	3.343234	3.01285	6.025615	2.075651	1.876668	2.206989	1.456693	2.171898	2.326715
MRPL22	1.181287	1.22093	1.06422	1.365591	1.227513	1.123457	1.486631	1.367188	1.415742
LRFN4	0.766284	0.958333	0.778193	0.878981	0.962963	0.913706	1.186885	0.969072	0.970711
GAB2	0.871166	2.106383	4.489231	0.847222	1.090909	0.969697	1.142857	0.974541	0.875779
GAB3	0.963303	1.246231	1.369481	1.686655	1.0	1.009259	1.025	1.067365	1.385542
GAB1	0.834532	1.097224	1.726456	0.918919	0.973913	1.187963	0.973822	0.782609	0.816901
C2orf81	0.915176	0.852022	0.648806	0.877025	0.95082	0.979776	0.744786	0.877025	0.862385
PDIA6	1.287234	2.934914	1.196141	4.271847	2.539393	1.756904	6.010546	3.770931	3.778286
C2orf82	0.84468	0.818182	0.991176	0.89	0.855072	0.847222	0.808333	0.833774	0.802308
ZNF853	0.937983	0.690735	0.829545	1.015945	0.945274	0.971888	0.698225	0.908105	1.018119
ZNF852	1.029851	0.957447	1.097345	0.991667	1.017857	1.024155	0.903226	0.990899	0.983784
SNORA84	23.57992	43.221478	47.413475	64.958481	60.440762	60.440762	58.966885	54.568249	61.257202
ZNF850	0.94186	0.857143	0.919786	0.92	0.925373	0.909091	0.86747	0.895161	0.929293
C2orf88	0.805825	0.939655	0.808696	0.794613	0.84866	0.914286	0.755906	0.853065	0.807843
NDRG3	1.193277	1.111506	1.242507	1.302181	1.21853	1.157685	1.220884	1.354732	1.254284
ZSCAN2	1.0	0.980132	0.987541	0.991379	1.06	1.010923	0.959036	1.012195	1.074286
SRSF5	28.001509	15.073269	19.418188	15.107772	17.03179	16.918919	4.786008	16.563343	17.457174
SRSF4	2.498795	2.084076	2.03781	2.098793	1.766927	2.250757	1.293649	2.075651	2.01228
SRSF7	10.367122	4.577648	1.40114	4.697202	6.998251	6.758661	3.044184	7.209722	7.293982
SRSF6	6.145649	3.818991	1.34965	2.650407	4.415983	5.340471	2.191867	3.5	3.119062
SRSF1	8.505036	3.898441	2.749535	5.726298	5.425189	5.557242	3.467532	4.377207	5.882776
CHD1L	1.261745	1.226692	0.93913	1.27957	1.573941	1.84653	1.822414	1.182186	1.244318
SRSF3	14.895602	7.733079	3.221534	7.236769	7.89433	8.845969	3.936371	10.339161	8.745645
CDK1	0.891525	1.0	0.864865	0.937931	0.818182	0.834532	1.087629	0.931507	0.929368
MZB1	0.972633	0.763948	0.761482	0.897561	2.418356	1.326761	0.549292	0.823529	0.894737
SRSF9	5.34514	4.064316	3.053521	5.06231	5.48081	5.098378	2.662023	4.121291	4.3809
HOXA5	0.79002	0.837209	0.976879	0.855172	0.651914	0.661504	0.860104	0.63868	0.7125
RNF130	1.07231	8.201048	7.304556	1.184211	1.203116	1.122581	8.505036	1.085714	1.107914
DNAJB12	1.168299	1.527473	1.783457	1.204918	1.227273	1.152542	1.355127	1.161905	1.114823
DNAJB11	1.54023	2.577054	1.50976	2.944292	1.73414	1.471572	3.066017	1.995007	2.187412
HLA-DQB1	0.903614	15.832673	1.24342	1.023102	10.193464	8.087955	1.256637	0.990147	1.466245
PCTP	0.903226	1.260664	1.380423	1.115152	0.979167	0.97006	1.2	0.925323	0.972891
DNAJB14	2.37972	1.354302	1.566329	1.67295	1.291873	1.738119	1.335013	1.520636	1.904563
RNF138	3.55294	1.874681	1.86228	1.627659	1.4132	1.423466	1.066038	1.805393	1.52147
RNF139	2.811178	1.483871	1.586207	2.007551	1.881508	1.765428	1.479289	3.136406	2.161751
