GENE	721_B_lymphoblasts	Adipocyte	BDCA4+_DentriticCells	BronchialEpithelialCells	CD105+_Endothelial	CD14+_Monocytes	CD19+_BCells(neg	CD33+_Myeloid	CD34+	CD4+_Tcells	CD56+_NKCells	CD71+_EarlyErythroid	CD8+_Tcells	CardiacMyocytes	Colorectaladenocarcinoma	Leukemia_chronicMyelogenousK-562	Leukemia_promyelocytic-HL-60	Leukemialymphoblastic(MOLT-4)	Lymphoma_burkitts(Daudi)	Lymphoma_burkitts(Raji)	SkeletalMuscle	SmoothMuscle	Spinalcord	TestisGermCell	TestisLeydigCell
COL4A3	1.082057	1.351355	0.9933	0.947644	0.983333	0.969163	1.171429	1.0	0.989583	0.951277	1.068927	1.051687	0.974539	1.254717	1.069519	0.967359	1.052083	0.972603	1.051687	1.154286	1.190167	0.957143	1.09	1.04298	1.012821
COL4A2	0.087661	42.120251	0.034937	2.607804	0.024999	0.047521	0.038915	0.029616	0.034937	0.049155	0.031272	0.081265	0.067724	49.288311	1.697138	0.199023	0.139261	0.116741	0.230898	0.087661	1.019677	18.05477	0.764912	3.007913	3.557643
COL4A1	0.382124	68.52903	0.330703	2.678721	0.712624	0.428689	0.379742	0.452003	0.346304	0.410219	0.396521	0.592782	0.413911	152.369461	0.321969	0.444444	0.440037	0.36622	0.551724	0.555725	8.076213	46.976006	0.594217	3.460303	2.865039
GRN	1.696609	4.257904	6.986919	5.387883	0.746082	9.955556	1.368132	9.457858	1.268555	0.429752	0.66129	0.589533	0.248593	1.280034	2.453652	0.765957	7.056277	0.56178	5.28893	24.31543	0.725661	4.418351	0.697304	1.352038	0.881818
CHST3	1.131034	1.071429	1.11236	1.195767	1.360866	1.046667	1.120558	1.272727	1.063158	1.130802	1.069994	1.161006	1.073621	1.211538	1.115514	1.059603	1.170984	1.039648	1.0	1.161006	1.03	1.115789	1.174097	1.048128	1.123596
CHST2	0.474127	3.209322	1.080882	0.467719	4.6	0.939394	1.392222	0.833179	1.056452	0.542947	16.288868	29.763769	0.755319	0.699365	0.802704	1.22619	1.343511	0.779026	0.549532	3.429212	0.987342	0.349795	12.282478	0.078908	0.593289
CHST5	1.051687	1.082645	0.882812	1.083333	0.775801	1.016949	1.059289	1.115702	1.02439	0.967442	1.04	0.792908	1.074713	0.955163	0.820755	1.036364	1.026549	1.059142	0.97215	0.82	1.174825	1.0	1.066667	1.10052	0.978947
CHST4	0.969231	0.966667	0.974359	0.992806	0.935961	0.841914	0.933333	0.940741	0.840108	0.901288	0.896074	0.844595	0.963636	0.9375	0.990826	0.996466	0.980769	0.982674	0.939394	0.977778	3.689348	1.053571	0.958678	1.0	3.47218
CHST7	4.637668	1.278376	1.161195	1.303867	1.076923	3.450107	1.122449	1.206216	1.139535	1.238456	1.196653	1.289733	1.196805	1.073171	1.26257	1.111111	1.226011	1.116667	1.056818	1.032136	1.018454	1.71125	1.179845	1.071429	1.124002
ITGAX	1.160814	1.281046	1.405405	1.113703	1.12571	8.453471	1.160147	4.496559	1.158301	1.119718	6.094326	1.072289	1.024286	0.917098	1.115385	1.08329	1.299094	1.077263	1.056818	1.555556	1.0	0.952756	2.647073	1.071375	1.034285
RPS4XP3	1.261333	0.818182	0.767329	2.212695	1.43404	0.825911	1.266667	1.036649	0.782946	2.407097	1.176	0.827743	1.516866	6.225044	3.11564	1.1417	1.46114	1.407407	2.463404	4.563509	1.410072	1.390887	0.679072	0.547615	0.836842
BCL2A1	50.486301	0.847953	4.337306	0.861925	0.923077	33.483685	7.034451	20.468771	0.81285	5.252029	17.409714	0.942675	1.491379	1.649393	0.858285	0.803681	27.992805	0.802704	0.946524	19.285219	1.3353	0.865801	0.874525	0.781893	2.801879
HLCS	1.193939	1.449184	1.105263	1.235294	1.033898	1.168	1.169399	1.146789	1.02947	1.167677	1.033404	1.150794	1.142857	1.121387	1.298361	1.197026	1.225134	1.243697	1.127517	1.197917	1.360866	1.25	1.171752	1.084507	1.067568
ITGAV	0.242541	9.998716	0.146782	5.245902	0.367775	0.48471	0.209894	0.558326	0.395847	0.215249	0.404456	0.158724	0.293675	11.044757	1.423274	0.586667	0.349795	0.297481	0.208626	0.378624	0.685428	15.020607	7.479626	1.87659	0.601667
HIBCH	1.254054	5.37817	1.451623	0.762963	0.932203	1.016949	1.278158	0.813051	1.309859	0.838043	0.748175	0.86848	1.260274	1.277419	0.776181	0.804124	0.811475	0.760723	1.414045	0.868026	1.337662	1.416667	0.836364	1.990944	1.5
ITGAL	1.09375	0.933502	2.056095	0.757895	1.016077	4.088129	1.727602	6.313188	1.531366	8.902447	12.465878	1.394495	11.847111	2.888172	0.8	0.829268	0.851986	1.964198	1.877907	2.796681	3.095253	1.379845	1.049645	0.729257	2.05919
ITGAM	1.086957	1.280632	1.093023	1.153846	1.162791	1.062069	1.085106	1.085947	1.047619	1.076923	1.099274	1.02	1.127273	0.995918	1.115044	1.039216	1.092616	1.098039	0.984791	1.357049	1.0	1.201754	1.087452	1.156028	1.007246
HLF	0.765695	0.875576	0.803902	0.785425	0.847582	0.817684	0.77964	0.848485	1.445789	0.740646	0.841202	0.927778	0.780627	1.282878	0.894737	0.77964	0.879195	0.818966	0.850746	0.945578	2.528978	0.792453	0.891566	0.82583	1.150215
NOV	0.91127	0.97281	0.877828	0.952381	0.878641	0.907216	0.882883	0.935673	0.870968	0.908078	0.876027	0.913265	0.930481	1.11039	0.912402	0.891892	0.952381	0.861386	0.961165	0.991597	1.0	0.919481	1.946341	0.922184	0.976378
FAM134C	1.386041	2.139535	1.512938	0.893082	1.633138	1.954196	4.531954	1.808307	0.755001	7.438182	6.313188	5.454926	5.575017	0.699586	0.534627	0.708861	0.434934	1.498816	0.816327	0.449719	0.702835	1.19344	0.176862	4.337306	0.984127
ITGAE	1.347465	3.926541	5.262347	2.399175	2.437835	4.496559	6.416947	3.044359	3.855723	2.107605	3.130584	1.113924	1.856815	0.870874	1.959577	0.419103	3.751022	2.423017	2.789946	9.867828	0.63623	2.755928	1.501668	1.90889	2.66587
FAM134A	0.877193	0.825083	0.67154	0.646902	0.810945	1.340541	1.353135	1.039648	1.181818	0.922401	1.241703	1.705882	0.926829	0.821317	1.964198	0.309261	0.667797	0.56831	1.173333	0.804124	0.80292	0.541498	1.3	6.167397	7.658774
SMAD9	0.985714	1.273973	1.095125	1.070922	1.110294	0.962712	1.192547	0.979773	1.114286	1.040936	1.011338	1.206452	0.960663	0.988417	1.053985	1.25	1.178947	1.210206	1.248485	1.013699	3.540373	1.267717	1.333333	1.148936	1.006803
LRPAP1	0.818898	0.620266	1.671603	1.620667	1.312217	3.547904	1.421053	4.045584	1.379522	1.293333	1.895416	0.771429	1.291363	0.763245	1.442399	0.211608	0.388533	0.63211	0.538203	1.728257	0.351774	2.360414	1.440433	1.602096	1.735169
SMAD5	0.789474	1.081834	0.750988	0.871795	1.289157	0.957627	0.820896	0.884504	0.805919	0.796296	0.814815	1.363636	0.8	2.962319	0.962457	0.882979	1.072848	0.84063	1.367965	1.620667	3.592534	0.965909	0.885712	0.762887	1.502817
SMAD6	0.675327	0.938333	0.738095	0.664367	0.855524	1.248485	0.815385	0.816148	0.73251	0.72428	0.71929	0.840278	0.730593	7.528099	0.890909	0.910515	0.6875	0.558758	0.843126	0.820652	6.54576	0.907216	1.421524	0.585526	1.0
SMAD7	0.998227	0.935484	1.0	0.965854	0.810811	0.882682	0.944882	0.943494	0.863044	0.959016	12.094346	0.909448	0.987952	2.493581	2.132818	0.910714	0.928382	0.925234	0.908163	0.88785	0.957179	1.389222	3.291539	0.827586	0.92003
GOLPH3L	1.844595	0.921986	2.745221	1.993998	7.093733	0.843338	0.883495	0.876033	3.410419	1.129545	1.333333	4.033524	1.389222	0.864078	0.855457	5.030387	0.879699	1.821429	1.813482	0.853801	0.873786	5.868506	0.851485	0.909836	0.873418
SMAD1	1.008772	1.088653	0.987654	0.99359	1.076923	1.032746	0.962712	0.966565	1.001624	0.965174	1.007874	1.194729	1.019356	1.230189	1.115	1.126761	1.151515	0.997613	1.149171	1.294737	1.687328	1.091743	1.09589	0.909774	1.056694
SMAD2	6.207872	1.942038	3.800455	2.546358	2.082798	2.313935	2.775717	2.679902	3.529412	3.041086	7.262442	1.643965	2.902764	0.725049	0.659518	0.651024	3.300731	0.876712	1.814815	1.0	0.80303	1.168627	5.548146	1.457083	0.741513
SMAD3	1.062408	1.237209	1.066667	1.13369	1.18194	1.004762	1.164948	1.250389	1.102189	1.179916	1.125683	1.252396	1.174603	1.715005	1.114943	1.115181	1.166667	1.123288	1.126582	1.006223	1.047132	1.641737	1.148936	1.155844	1.0245
RFK	0.756033	0.602622	0.783152	1.366667	9.085758	1.311946	0.757522	2.370709	2.273895	1.294118	1.285714	2.548026	1.245455	0.77707	0.804651	0.942263	1.963303	1.455782	1.418919	0.712113	0.885712	0.583051	1.614743	1.279478	0.695187
SNORA73A	0.764505	0.897196	0.626161	1.368132	0.772684	0.868421	0.780488	0.784615	0.727659	0.787837	0.674791	0.912402	0.787969	1.304765	0.810193	1.750194	4.059198	0.709297	5.808476	3.042627	5.166667	0.79803	0.7375	0.751445	1.671235
NECAP1	0.788235	0.68854	1.536171	1.136691	1.007461	1.324138	1.339978	2.695257	0.786026	2.04401	1.290323	0.936302	3.20265	0.672489	0.760344	0.888201	1.385542	0.803347	0.77707	0.821918	0.860841	0.849624	3.095253	1.290873	0.809524
IGF2R	1.511321	3.829604	7.304639	2.046734	0.947225	1.330681	0.848434	4.688708	0.642254	3.850981	7.034451	1.466334	3.042627	2.011412	2.132023	0.934066	1.749392	0.867769	0.878788	0.794979	1.035533	9.803267	0.802055	1.365854	0.876777
TMPRSS11D	0.962712	1.010204	0.893617	1.057143	0.997208	0.884058	0.966825	0.96861	0.925124	0.941935	0.909871	0.989324	0.938272	1.08	0.989011	0.983582	1.0	0.963731	0.933921	0.996656	1.058065	0.987654	1.0	0.943548	1.677256
TMPRSS11E	0.933798	1.132275	0.914556	1.010417	1.076923	0.981847	1.020619	0.989899	1.0	0.989247	1.0	1.061856	0.935867	1.390887	1.053892	1.032967	1.032136	0.914286	1.040936	1.126761	1.411765	1.013333	1.090551	0.965986	1.347299
LOC100509541	1.160714	1.18732	1.270142	1.113208	1.201413	1.089744	1.111111	1.187697	1.131749	1.119403	1.10949	1.072464	1.160046	0.963415	1.116667	1.083333	1.083056	1.164384	1.004444	0.97931	1.072482	1.17284	1.149533	1.251459	1.034483
HRH2	1.191781	1.028705	1.185841	1.299801	1.333303	1.245033	1.217978	1.269742	1.048062	1.300971	1.197772	1.114007	1.229885	4.284724	1.039648	1.25641	1.07109	1.043902	1.058252	1.030508	1.080569	0.962629	1.099099	0.916996	1.040462
RAD21L1	0.797872	0.844221	1.228571	0.83025	1.428571	1.004587	0.916031	0.89527	0.884211	0.822485	1.218605	1.082353	0.996633	3.988573	0.893855	0.84516	0.92887	0.897727	1.109589	1.521008	11.53218	1.03125	0.777722	0.909091	2.452219
NECAP2	4.441998	1.566856	7.709571	3.390465	9.803267	13.793086	13.321067	9.546144	4.940527	18.906588	11.420545	5.917902	14.521475	7.647369	1.486288	2.37403	4.477034	2.359151	2.048398	15.236929	0.833333	9.242713	2.570239	3.723654	0.801887
CKS1B	42.120251	8.98886	2.691079	30.593775	25.474375	0.786768	2.835633	2.169888	21.153389	0.739973	1.582088	16.739992	0.744395	60.846634	13.940932	112.530884	53.008171	78.349449	136.080338	5.823048	0.851211	3.117663	0.89848	4.209179	6.146866
SLC36A1	0.893333	0.932367	0.843137	0.874459	2.635244	2.428135	1.052083	3.242584	0.951033	1.253691	0.977273	5.989159	1.0	0.895161	0.882812	1.386041	0.873563	0.913704	0.879227	0.885922	0.931507	0.886076	1.505212	1.161006	0.892857
TUBB7P	0.9	1.108108	0.929936	1.242991	1.042904	0.881506	1.04698	1.018868	0.87218	1.009146	1.070539	1.019677	0.940741	1.053333	1.425656	1.304965	1.118056	1.046154	1.18429	1.210938	14.59578	1.070539	1.169478	1.132686	1.557691
HYI	0.500572	1.045455	1.089109	1.54717	1.280992	0.910714	1.035714	1.00648	1.223301	1.016043	1.061538	2.825728	0.833962	2.063745	1.022727	0.969163	0.843126	1.328609	0.868932	0.927536	1.09868	4.120779	2.04401	1.03668	0.944099
ERICH1	1.157143	1.115044	1.159876	1.248908	1.076923	1.106796	1.201835	1.21875	1.091232	1.232143	1.127451	1.060465	1.231481	1.176	1.118483	1.233871	1.285714	1.157235	1.045	0.982206	1.251701	1.306479	1.304765	1.212332	1.138728
ARTN	0.959992	1.277238	0.977614	4.132732	0.95549	0.97685	1.0	0.969325	0.961702	0.996382	0.990476	1.0	0.986667	1.250389	1.41704	0.992647	1.438131	0.984791	0.992806	1.142045	5.416105	0.995816	1.110066	0.99187	0.97971
ART1	0.976549	1.601797	1.017668	1.0	0.924658	0.782531	0.876812	0.944309	0.909091	1.0	0.910916	0.890572	0.932013	17.545658	2.736865	0.763975	0.772947	0.957509	0.813953	1.985501	8.64102	0.865979	0.911032	0.788889	0.784615
HRH3	1.133333	1.28125	1.118812	1.156863	1.160494	1.132867	1.138889	1.160046	1.10357	1.116883	1.084967	1.147618	1.129545	1.026643	1.118367	1.062069	1.135314	1.144781	1.0	1.014085	1.01	1.27572	1.225806	1.096154	1.216783
MIR3620	3.155116	0.817391	5.052672	2.691079	1.645105	3.209322	1.62667	3.004703	1.605715	3.233533	2.806811	4.968414	2.403782	7.685508	2.165517	2.268361	0.803571	1.2	0.28688	2.380261	0.176045	5.808476	0.040973	2.324056	2.004755
HERC2P2	0.3543	0.380975	2.332247	0.070154	2.254389	0.673405	1.532621	1.45393	3.253914	1.795349	2.025649	9.581135	2.212695	0.142955	0.340022	4.468314	0.836979	1.439711	0.598746	1.237698	0.762542	0.051408	7.139426	1.681595	0.708289
ART4	0.95	0.903226	0.913946	0.9375	1.549901	0.897196	0.964706	0.95	0.945455	0.955556	0.892857	20.141176	0.909091	0.950192	0.910173	0.897727	0.90566	0.89083	0.898281	0.89759	0.956811	0.908517	0.919118	0.914798	0.988345
HERC2P9	0.35529	0.380334	2.331078	0.067724	2.253521	0.673155	1.532246	1.454259	3.251461	1.794595	2.026481	9.59196	2.213888	0.141094	0.339103	4.473348	0.83691	1.44	0.59919	1.237624	0.762402	0.053667	7.130577	1.682287	0.708431
SPTLC1	2.863087	3.101285	3.044359	5.815096	5.368885	3.121654	0.819672	4.531954	3.47218	1.735838	2.121988	3.253914	1.928401	0.754902	5.708415	3.863651	0.978022	0.631579	0.602838	0.663497	0.461776	3.141094	1.465021	1.649393	0.43859
TCEA2	0.848566	0.757895	0.883436	0.785565	0.758123	0.772152	1.342041	0.782123	1.224364	0.835633	0.833333	0.809756	1.260116	0.915751	1.841383	0.756522	0.770642	3.700608	0.753087	12.667179	0.834043	0.762542	5.847964	13.0	9.085758
TCEA1	3.842857	1.854318	2.702668	3.321561	7.424503	1.916882	5.252029	1.647059	4.401542	3.056008	2.685931	9.722699	2.743675	1.407407	0.819149	8.486441	7.201966	4.212406	18.296883	13.287234	0.15092	3.874767	2.553483	1.419355	0.404456
KDM2A	1.21327	0.59919	1.3125	0.652174	1.285714	0.834755	1.743403	2.38976	1.267241	1.935282	1.357049	0.789474	1.980726	0.729039	1.97942	0.604516	0.688851	0.751678	0.644976	0.815851	0.952381	0.804937	0.635872	1.261261	0.798122
COX4I1	1.278689	0.92549	1.303797	1.381579	1.167677	1.465649	1.705314	1.33136	1.22807	1.400144	1.267925	0.721053	1.311946	0.528886	0.440037	2.178276	1.407407	1.29218	1.644637	0.906077	0.927778	1.291139	0.763485	0.600768	0.46915
BFAR	1.801471	2.411765	1.403313	2.255474	1.437186	1.347299	2.099243	1.590214	1.639389	2.134905	2.501684	0.882353	3.661953	6.271186	1.721854	1.818508	0.929134	1.478927	1.385542	1.139375	1.801471	5.166667	0.767329	0.991736	0.857143
TMEM212	0.822157	0.922509	0.851485	0.802083	1.339456	0.996283	1.32093	1.220126	0.864865	1.308901	0.771824	1.157107	1.218605	1.385542	0.927536	0.858891	0.947917	0.723577	0.956522	1.076923	2.050214	0.906667	0.793893	0.900433	1.769161
CRTAM	1.045282	0.961178	1.088608	1.086294	0.992701	1.580882	1.012195	1.105881	0.968553	3.340531	3.246896	1.161572	19.539019	2.247493	0.970138	0.947368	0.972222	0.888889	1.153226	1.344828	1.290043	1.067873	1.022814	0.995816	1.201835
EDA	1.02684	2.01667	1.022472	0.980583	1.213677	0.952077	1.019231	1.037313	1.008621	1.014634	1.055099	1.5	1.006223	0.89375	0.909091	1.002833	0.970506	1.079051	0.920635	0.918033	1.291667	0.99851	1.106635	0.996846	0.934363
PIPOX	0.684753	0.91498	0.694566	0.9	0.839623	0.716559	0.701277	0.741379	0.715909	0.707816	0.839198	0.89083	0.721816	1.818508	0.910828	1.0	0.856089	0.957179	1.072046	1.403101	3.632872	0.895581	1.384229	0.975369	2.589237
CADPS2	0.975369	0.868293	0.909871	0.890411	0.846442	0.842975	0.860215	0.877301	0.895928	0.910989	0.883375	0.86862	0.906475	0.864865	0.870968	0.843567	0.853801	0.839958	0.842901	0.834986	0.913907	0.869856	0.840206	0.829268	0.875
RLF	1.376471	0.91	1.290132	1.008902	1.421524	1.21875	0.995552	1.383886	1.283721	2.202718	0.96875	2.223636	1.828373	1.068966	0.82659	1.530612	1.98658	1.291667	1.004608	1.072966	0.974359	1.358542	0.8755	1.499247	1.293478
MCF2L	0.980769	0.873817	0.973684	0.907391	0.907563	0.857674	0.94475	0.928382	0.952381	1.272727	0.924602	0.886486	0.989011	0.864721	0.891667	0.860697	0.884956	0.91791	0.853442	0.857143	0.893294	0.873817	13.287234	0.904762	0.884291
ATP1A3	0.852459	0.804124	0.877493	0.711111	0.866667	0.722222	0.927231	0.771429	1.00565	0.982206	0.96237	0.886792	0.95858	0.828221	0.789644	0.882562	1.860465	1.436031	2.125834	1.240593	2.546358	0.678444	5.484987	1.806101	1.51973
ATP1A2	0.672794	2.553483	0.577259	0.808743	0.618661	0.768026	0.694036	0.673959	0.661567	0.631579	0.631154	0.794872	0.674226	0.822835	0.70948	0.723288	0.745136	0.686958	0.807018	0.989247	76.139259	0.716191	72.072914	0.670978	0.909774
ATP1A1	1.417219	0.415379	1.209744	1.430462	0.702317	0.745455	0.498209	0.993939	0.563236	1.321637	1.214765	1.823529	1.204301	0.77788	2.735003	0.763158	0.475159	0.334675	0.640927	0.385377	0.594217	0.911628	0.803975	2.235705	0.707501
MGRN1	3.67467	0.624457	4.699121	0.677208	1.708812	5.861467	3.072792	6.207872	7.88889	2.289451	5.847964	0.890411	2.084507	0.763052	0.792271	0.742155	1.095238	1.267606	0.784858	1.89839	0.789183	1.945347	1.152417	0.822157	0.339103
TCP1	3.297504	1.671603	1.339286	3.462604	4.02946	1.362637	1.508048	1.371752	3.117663	1.620275	1.340283	3.359065	1.526171	1.834194	1.563491	5.917902	5.299362	7.262442	6.627304	3.312346	0.609242	2.831107	0.838407	3.836489	4.110779
CRTAP	0.898148	9.702583	1.379845	1.822114	0.873874	1.350965	0.941581	1.438356	0.90991	0.839623	0.835058	0.894737	0.803089	1.482169	3.780404	0.873239	0.943662	0.837079	0.880253	0.902692	0.988506	2.598767	0.898876	1.061947	0.884179
SPHK2	1.251613	2.161767	1.162791	1.091892	1.0	1.156718	1.274262	1.206897	1.120988	1.292035	1.175719	1.069767	1.238512	0.962963	1.272031	1.019608	1.117479	1.470238	1.04	1.019356	1.0	1.021277	3.277735	1.102941	1.005952
SPHK1	0.958231	1.870301	1.244444	8.931575	1.308271	1.107527	0.992908	0.956044	0.923077	0.965517	0.938227	1.920252	0.962779	0.978074	1.070234	1.271339	1.066667	1.085366	0.996846	0.987013	1.133333	13.720426	1.438356	0.967603	1.014493
DPT	0.9	126.854652	0.933333	0.982659	0.903704	0.91466	0.880734	0.883117	0.909836	0.904913	0.985915	0.959538	0.8755	1.743403	0.910891	0.997167	0.944444	1.078501	0.916649	1.02339	9.978312	1.016317	0.857438	1.60133	1.006551
BPESC1	0.924528	1.070423	0.908454	0.99007	0.983692	1.1481	1.055462	1.062201	0.941176	0.934579	0.956758	1.387909	0.967742	1.887377	1.165414	1.121212	1.152604	0.9375	1.353846	1.499247	2.252453	1.08982	1.110294	0.918919	1.402134
CUEDC1	0.8674	0.914286	10.981277	0.885375	0.80292	1.378267	0.791304	0.976931	0.792683	0.803213	0.818182	0.895522	0.8	0.92228	6.520209	0.8125	0.82242	0.8	0.826667	0.847826	1.0	0.831276	2.679902	0.750216	0.862688
CUEDC2	1.366906	0.711287	1.23741	1.994978	1.021975	0.797386	0.8	1.075	1.194729	0.814815	0.781609	0.497075	1.206897	0.807229	0.790041	0.767329	2.664155	2.168523	2.176213	1.777778	0.75676	1.557691	3.028216	0.75768	0.583879
IPO13	0.535273	1.510844	0.319788	0.705551	0.69469	0.492864	0.5055	0.462538	0.301408	0.481091	0.558326	0.728889	0.295507	0.735846	0.709297	1.35	0.704627	1.258427	0.956522	0.653061	1.206452	0.535273	5.808476	2.085823	5.828268
AIM1	43.319069	0.919643	12.348707	65.419983	10.375095	29.963209	42.531822	35.328987	18.818964	60.205189	10.196032	3.256819	49.288311	0.806897	0.765523	0.749588	9.679312	6.61563	45.130177	9.457858	0.88724	0.751445	0.75641	5.139269	2.003516
CPEB1	0.697812	2.724782	0.731636	0.864865	0.759552	0.786164	0.674479	0.708861	0.82624	0.784146	0.765957	0.825911	0.779343	0.860841	0.825	2.115804	0.81761	0.831879	0.815029	0.828402	0.887892	0.941991	4.632254	6.409521	1.708812
CPEB3	0.908046	0.929377	0.989899	0.938776	1.102189	1.227868	0.931562	2.009096	0.903241	0.894737	1.019677	1.254054	0.90184	2.364486	0.92549	0.936709	0.956522	0.887701	1.193798	1.392638	1.773832	1.019417	1.4	0.933333	1.20442
SBSPON	0.796893	0.977528	0.861751	0.89612	0.968553	1.052133	0.970297	0.834043	0.863354	0.864662	0.952756	1.425837	0.858067	1.55102	1.003943	1.0	1.022422	0.923077	1.191489	1.466667	4.710566	1.0	0.847712	0.667797	2.443181
BEGAIN	0.784146	0.869856	0.958525	0.90389	0.822157	0.849697	0.826375	0.804124	0.891667	0.923077	0.795856	0.881944	0.878788	0.864583	0.893939	0.824242	0.891892	0.870813	0.850932	0.849697	0.894063	0.883117	0.889644	0.890411	1.744407
RBMXL2	1.190476	1.270539	1.174603	1.313333	1.254054	1.193049	1.197861	1.231707	1.183432	1.193182	1.194245	1.099415	1.230769	0.964143	1.289256	1.242105	1.269841	1.141892	1.049774	1.037037	0.954545	1.282353	1.3	1.225705	0.993464
ABAT	1.075758	1.176981	1.053892	1.192427	1.07655	1.053474	1.078189	1.161905	1.076923	1.09868	1.05814	1.144737	1.109778	1.009346	1.117188	1.147368	1.136465	1.173709	1.077505	1.09322	11.560704	1.135854	1.194631	0.994924	1.028369
CDH20	1.100671	1.269663	1.13615	1.164384	1.22619	1.10949	1.189655	1.15	1.139535	1.151163	1.064286	1.182692	1.197133	1.0	1.2625	1.112782	1.225352	1.117904	1.21544	1.0	1.017668	1.298197	1.292388	1.070423	1.014085
ZNF780A	1.123506	1.392917	1.132203	1.264516	1.253012	1.235294	1.183099	1.192118	1.128205	1.204545	1.192982	1.293333	1.197674	1.111629	1.260684	1.258065	1.314286	1.233333	1.194729	1.13615	1.060241	1.341317	1.287879	1.159184	1.137778
ZNF780B	0.804878	1.050847	1.046025	1.024691	1.10949	1.091837	0.929134	0.906977	0.977778	0.99115	0.950495	1.262799	0.92973	4.088129	1.026786	1.037975	1.05814	0.973978	1.306358	1.520761	4.703886	1.110236	1.061404	0.989583	1.478145
TLN2	0.969105	4.081514	0.765152	0.70528	0.849802	0.775801	0.791551	0.813253	0.754491	0.796992	0.854422	4.105005	0.823529	0.800432	0.746888	0.802055	0.892734	0.867133	0.884422	0.896552	0.932515	0.867769	3.45338	0.974359	0.860335
OTTHUMG00000015542	0.746888	0.854489	0.790508	0.940541	0.896321	1.284572	1.23913	0.896391	0.831461	0.954602	0.845902	1.003077	0.897094	2.507865	0.882734	0.865672	0.965986	0.918182	1.167513	1.480183	4.244165	0.956989	0.907895	0.787368	1.03668
FRG1	2.037931	0.651024	1.577586	1.559633	4.72163	2.821178	5.285049	1.912727	2.950863	1.802095	3.726128	4.477034	1.677256	0.400923	1.0	1.991951	1.855992	3.498543	1.536868	1.277487	1.682731	0.800432	0.771536	0.819576	0.954545
TP53TG5	0.926108	0.90379	0.999676	0.928	0.964143	0.942029	0.873874	1.0	0.881944	1.004292	1.00648	1.585	0.929231	1.239766	0.922509	0.885375	0.877828	0.967742	0.932432	0.941632	1.144928	0.877778	0.949028	6.287229	14.065328
C2CD5	1.397059	0.576686	1.652246	0.699751	6.711477	3.082821	4.833944	3.365634	3.405552	5.51178	2.72642	3.41254	4.441998	0.789183	1.944444	0.70948	1.658445	2.352056	0.935484	1.802692	1.105455	0.642254	2.459626	1.46114	1.147982
TP53TG1	1.1125	1.125	1.068627	7.824915	1.17037	1.005464	1.880239	1.129441	1.064039	1.0625	1.365603	1.138565	1.099631	1.114286	1.065089	1.17901	1.066962	2.030434	1.841383	1.072482	1.002331	1.189469	1.188119	1.021742	1.066667
