GENE	721_B_lymphoblasts	Adipocyte	BDCA4+_DentriticCells	BronchialEpithelialCells	CD105+_Endothelial	CD14+_Monocytes	CD19+_BCells(neg	CD33+_Myeloid	CD34+	CD4+_Tcells	CD56+_NKCells	CD71+_EarlyErythroid	CD8+_Tcells	CardiacMyocytes	Colorectaladenocarcinoma	Leukemia_chronicMyelogenousK-562	Leukemia_promyelocytic-HL-60	Leukemialymphoblastic(MOLT-4)	Lymphoma_burkitts(Daudi)	Lymphoma_burkitts(Raji)	SkeletalMuscle	SmoothMuscle	Spinalcord	TestisGermCell	TestisLeydigCell
BIRC3	56.773481	0.889503	1.044199	0.872928	0.939227	1.027624	128.303867	1.21547	1.154696	6.552486	1.331492	0.883978	2.38674	1.596685	0.933702	0.81768	30.790055	0.745856	7.662983	40.176796	1.696133	1.060773	0.98895	0.790055	1.022099
BIRC7	1.083955	0.798507	0.843284	0.75	2.048507	0.981343	0.951493	1.08209	1.136194	1.208955	1.128731	1.031716	1.33209	9.035448	4.910448	0.759328	0.75	0.748134	1.279851	8.169776	1.11194	1.016791	1.166045	0.669776	0.893657
BLK	40.708861	0.987342	6.658228	0.974684	1.0	1.063291	120.189873	1.265823	1.253165	1.075949	1.177215	0.936709	1.025316	1.316456	1.0	0.898734	24.379747	0.810127	26.835443	40.772152	1.177215	1.126582	1.063291	0.822785	0.987342
BLNK	133.231707	0.890244	168.45122	0.920732	1.018293	1.103659	101.280488	1.22561	27.646341	0.896341	1.140244	0.859756	0.786585	1.310976	0.902439	0.823171	5.25	0.719512	28.304878	1.646341	1.121951	1.042683	1.47561	0.786585	0.926829
BLVRB	4.333739	1.713764	1.309379	10.618758	71.781973	12.286236	0.429963	7.876979	9.326431	0.202192	0.330085	130.422655	0.143727	1.091352	1.004872	9.81486	1.422655	0.409257	1.574909	3.354446	2.54933	1.274056	1.288672	0.293544	0.350792
BMP6	1.244755	0.993007	1.104895	0.993007	1.020979	1.062937	1.062937	1.286713	1.286713	1.090909	1.188811	0.937063	0.965035	8.181818	1.006993	0.909091	0.881119	0.811189	1.286713	1.412587	1.160839	6.405594	1.062937	0.853147	0.993007
BNIP3	24.302632	2.907895	0.75	6.671053	0.802632	0.802632	0.763158	0.855263	1.085526	1.046053	0.822368	0.796053	0.901316	7.776316	0.75	0.75	0.756579	1.131579	1.026316	1.039474	1.039474	20.578947	1.526316	0.842105	0.973684
BPGM	1.069767	0.883721	0.963455	1.79402	5.601329	1.049834	1.122924	1.667774	1.10299	1.003322	1.840532	91.887043	0.870432	1.754153	0.890365	1.249169	0.777409	1.023256	1.149502	1.348837	1.461794	1.142857	1.089701	0.803987	0.936877
BRAP	1.089701	0.923588	0.883721	0.910299	0.983389	1.375415	1.315615	1.142857	1.262458	0.870432	1.049834	0.923588	0.837209	2.471761	0.943522	0.850498	0.830565	0.724252	1.255814	1.475083	1.847176	1.109635	0.9701	1.833887	6.20598
BRCA1	3.037406	0.897756	0.892768	0.837905	4.628429	0.902743	0.957606	1.600998	2.34414	0.862843	0.962594	1.720698	0.753117	1.506234	1.9202	2.553616	1.985037	6.0	8.314214	2.084788	1.366584	1.057357	0.922693	1.491272	1.94015
BST1	1.186813	1.78022	3.362637	0.967033	1.010989	57.615385	1.043956	90.824176	1.703297	1.054945	1.175824	0.934066	0.945055	2.747253	1.0	0.901099	0.89011	0.78022	1.285714	1.43956	1.263736	3.758242	1.054945	0.813187	1.0
BTBD7	0.805369	0.926174	0.647651	0.822148	0.785235	0.949664	0.892617	0.909396	0.83557	0.842282	0.741611	1.010067	0.718121	2.694631	0.919463	0.919463	0.828859	0.630872	1.466443	2.114094	2.432886	1.248322	0.966443	0.634228	1.184564
BTG1	2.844256	2.173169	7.505628	1.533847	0.669237	8.979645	20.174402	9.789514	1.805551	17.365459	15.329375	0.109792	14.925675	0.533847	0.369314	0.171473	0.244256	0.334464	1.134156	2.43485	0.084503	0.626214	0.345104	0.552352	0.195991
BTK	20.389105	0.92607	10.513619	0.793774	1.322957	31.478599	38.933852	7.859922	5.400778	0.941634	1.680934	1.548638	0.809339	1.151751	0.894942	1.626459	1.400778	0.809339	5.992218	2.420233	1.097276	0.941634	1.143969	0.770428	0.92607
BTN3A1	1.448795	0.966867	1.481928	0.572289	0.96988	1.635542	1.045181	1.253012	1.240964	16.472892	14.786145	0.933735	27.972892	1.045181	0.951807	0.885542	0.963855	0.795181	1.277108	1.36747	1.231928	1.096386	1.087349	0.789157	0.972892
BUB1	85.943396	0.899371	1.610063	0.937107	22.704403	0.987421	0.993711	1.220126	8.761006	1.0	1.031447	12.880503	0.874214	8.415094	1.962264	32.238994	0.924528	17.207547	14.251572	1.471698	1.534591	1.08805	0.962264	6.584906	1.496855
C14ORF132	1.128834	0.883436	0.981595	0.871166	0.895706	0.944785	0.944785	1.128834	1.141104	0.981595	1.067485	0.822086	0.871166	1.141104	0.907975	0.797546	0.785276	0.711656	1.116564	1.239264	1.018405	2.196319	136.380368	0.895706	0.883436
C16ORF95	2.025	0.975	1.2	0.975	1.45	2.0875	1.275	1.3	1.425	1.1125	1.2375	0.9125	1.0	2.5875	0.9875	0.9	0.925	1.3875	2.425	3.0	1.0875	1.2125	1.05	6.0125	11.7
C1ORF186	2.554217	0.975904	33.084337	0.963855	1.012048	1.048193	1.578313	1.253012	2.084337	1.048193	1.156627	0.915663	0.939759	1.313253	0.975904	0.891566	5.518072	0.783133	1.26506	1.39759	1.349398	1.108434	1.060241	0.807229	0.975904
C1ORF61	0.891566	0.891566	0.801205	0.771084	0.855422	0.849398	0.813253	1.012048	0.939759	0.831325	0.909639	0.722892	0.771084	1.120482	0.759036	1.090361	0.89759	0.578313	1.060241	1.391566	0.993976	0.879518	43.295181	1.536145	2.807229
C1QA	0.740396	0.696158	1.133877	0.696158	11.064028	1.22468	0.419092	0.917346	0.593714	0.614668	0.735739	0.5844	0.291036	0.989523	0.772992	0.644936	0.696158	0.575087	1.057043	1.03376	0.984866	0.80326	4.474971	0.656577	0.828871
C1QB	0.498123	0.773467	1.078849	0.765957	18.540676	0.866083	0.543179	0.961202	0.838548	0.795995	0.745932	0.743429	0.635795	1.239049	0.798498	0.710889	0.385482	0.600751	1.046308	1.021277	1.003755	0.906133	3.892365	0.630788	0.996245
C1R	0.525667	71.87885	0.273101	0.470226	0.558522	0.537988	0.507187	0.622177	0.472279	0.513347	0.50308	0.416838	0.386037	7.314168	0.420945	0.451745	0.445585	0.418891	0.632444	0.706366	1.082136	17.232033	1.788501	5.548255	1.420945
C1S	0.142296	28.302924	0.067656	0.085116	0.567001	0.061545	0.119162	0.145351	0.161502	0.092536	0.135312	0.32955	0.091663	0.995635	0.080314	0.08206	0.099083	0.09952	0.15801	0.100829	0.520297	9.171541	2.101702	5.127019	2.384985
C20ORF27	4.108108	0.826504	2.226678	1.180471	15.998256	8.95728	1.747167	12.500436	7.595466	1.907585	2.392328	9.36007	1.279861	2.078466	3.996513	0.852659	1.616391	1.046207	1.809939	4.401046	1.363557	1.011334	0.94333	0.627724	0.967742
C21ORF91	1.230769	0.974359	1.948718	0.974359	1.076923	1.833333	1.679487	1.807692	1.423077	1.512821	3.615385	0.923077	3.282051	1.24359	0.974359	0.884615	0.871795	0.794872	1.25641	1.371795	1.141026	1.115385	1.051282	4.602564	5.397436
C3	0.211623	19.505411	0.12024	0.289379	0.114629	0.210822	0.113828	0.181162	0.136273	0.117034	0.200401	0.196393	0.106613	0.896994	0.112224	0.220441	0.096192	0.106613	0.137074	0.188377	0.833667	50.237275	13.433267	0.971543	0.518637
C4A	0.27794	0.656948	0.289602	0.287658	7.694849	0.379009	0.250729	0.330418	1.049563	0.388727	0.318756	0.441205	0.281827	0.359572	0.285714	0.246842	0.291545	0.365403	0.404276	0.460641	0.396501	0.380952	65.070943	0.410107	0.421769
C4B	0.27794	0.656948	0.289602	0.287658	7.694849	0.379009	0.250729	0.330418	1.049563	0.388727	0.318756	0.441205	0.281827	0.359572	0.285714	0.246842	0.291545	0.365403	0.404276	0.460641	0.396501	0.380952	65.070943	0.410107	0.421769
C5AR1	1.625293	0.824356	2.674473	0.791569	1.747073	81.461358	0.922717	113.400468	0.969555	0.744731	9.451991	0.908665	0.651054	1.555035	0.796253	0.763466	0.740047	0.580796	1.269321	1.484778	1.81733	1.039813	1.039813	0.693208	1.016393
C7ORF55-LUC7L2	1.76412	0.840532	1.863787	1.089701	2.368771	1.066445	1.142857	1.27907	3.083056	3.199336	3.255814	0.986711	3.33887	1.292359	0.830565	1.07309	0.883721	3.398671	1.471761	1.451827	1.159468	0.89701	2.528239	0.813953	0.956811
C8ORF33	3.138624	1.398942	1.701587	2.493122	0.766138	0.971429	0.962963	0.734392	1.028571	0.827513	1.580952	0.425397	0.939683	0.708995	0.77037	1.288889	1.233862	4.080423	1.424339	1.001058	0.821164	0.816931	3.032804	0.571429	0.42963
C9ORF16	0.976697	2.433131	1.319909	1.344478	0.485562	0.740881	2.279382	0.379939	0.920719	1.362969	1.8308	0.555724	1.030648	0.598278	4.095745	5.253293	1.54078	2.41768	0.761905	4.993414	0.125887	0.817123	0.913121	0.854357	0.404509
CA2	0.676056	0.535211	1.0	9.666667	270.798122	1.680751	0.938967	6.333333	9.943662	0.615023	0.821596	889.028169	0.549296	0.699531	0.610329	0.516432	0.488263	0.42723	0.690141	0.901408	0.774648	0.605634	16.802817	0.71831	0.652582
CABYR	0.662281	0.942982	0.600877	0.947368	0.79386	0.714912	0.815789	1.118421	1.04386	0.929825	1.030702	0.855263	0.833333	1.263158	1.337719	0.864035	0.780702	0.723684	1.245614	1.486842	1.368421	0.903509	1.083333	108.245614	76.438596
CALM1	6.617806	0.564777	0.870015	1.740892	0.713516	0.914421	0.57728	1.223108	1.046346	0.507006	0.984264	3.921104	0.240569	2.053891	0.618237	0.270317	0.713947	0.964863	1.010131	1.144643	0.297047	3.261048	1.530933	5.868506	8.017676
CALM2	6.617806	0.564777	0.870015	1.740892	0.713516	0.914421	0.57728	1.223108	1.046346	0.507006	0.984264	3.921104	0.240569	2.053891	0.618237	0.270317	0.713947	0.964863	1.010131	1.144643	0.297047	3.261048	1.530933	5.868506	8.017676
CALM3	6.617806	0.564777	0.870015	1.740892	0.713516	0.914421	0.57728	1.223108	1.046346	0.507006	0.984264	3.921104	0.240569	2.053891	0.618237	0.270317	0.713947	0.964863	1.010131	1.144643	0.297047	3.261048	1.530933	5.868506	8.017676
CALR	3.865783	1.325601	1.037283	2.581607	0.891466	1.02237	1.458161	0.561723	1.222867	0.720795	0.805302	0.879867	0.485501	3.499586	1.37034	6.145816	1.458161	4.74565	1.91715	1.299089	1.241094	5.534383	1.010771	0.752278	0.908036
CAMP	1.194175	0.990291	1.038835	0.970874	1.0	1.067961	1.058252	1.291262	1.242718	1.058252	1.174757	0.941748	0.932039	1.359223	1.009709	0.902913	0.893204	0.796117	1.61165	1.407767	1.223301	1.135922	1.067961	216.854369	19.019417
CAND2	1.039301	0.864629	0.908297	0.855895	0.89083	0.855895	0.917031	1.117904	1.484716	0.925764	1.0131	0.812227	0.89083	1.222707	0.899563	0.882096	0.786026	0.742358	1.179039	1.344978	9.371179	0.995633	1.074236	6.358079	1.196507
CAPRIN2	0.459824	0.719062	0.62522	1.368915	9.851026	0.335484	1.127273	0.591202	3.819355	7.921408	2.200587	7.943695	7.702053	0.735484	1.260997	0.356598	0.134897	0.790616	0.579472	0.384751	0.468035	1.056891	3.08739	4.868035	1.177713
CARD8	1.634783	0.930435	9.26087	0.869565	6.226087	6.6	3.13913	26.93913	14.582609	28.826087	7.252174	1.765217	21.034783	1.304348	0.930435	0.826087	0.817391	0.747826	1.113043	1.426087	1.347826	1.0	0.982609	1.069565	1.017391
CASD1	1.358974	0.782051	0.955128	0.724359	0.75641	0.891026	1.512821	1.083333	2.628205	1.852564	1.788462	0.705128	2.057692	1.00641	0.801282	0.666667	0.75641	4.153846	1.121795	1.301282	1.294872	1.0	0.948718	1.583333	0.839744
CASP1	1.280788	0.955665	6.916256	0.965517	1.192118	97.310345	1.812808	88.660099	2.719212	18.26601	29.438424	0.916256	18.246305	1.251232	0.955665	0.8867	0.857143	0.778325	1.251232	1.418719	1.20197	1.093596	1.034483	0.817734	0.985222
CASP8	1.264706	1.0	1.735294	0.985294	1.014706	1.764706	1.117647	3.691176	1.294118	27.647059	11.426471	0.926471	26.588235	1.264706	1.0	0.911765	0.882353	0.808824	1.279412	1.411765	1.485294	1.147059	1.073529	0.852941	0.985294
CASQ1	1.155556	0.966667	1.033333	0.955556	0.988889	1.033333	1.033333	1.255556	1.211111	1.033333	1.111111	0.922222	0.922222	1.277778	0.977778	0.888889	0.866667	0.777778	1.3	1.388889	33.677778	1.088889	1.044444	0.8	1.0
CAV1	0.995025	164.597015	1.283582	251.134328	0.79602	0.845771	0.845771	1.024876	1.004975	0.865672	0.945274	0.756219	0.766169	78.368159	0.79602	0.726368	0.706468	0.636816	1.034826	1.154229	1.004975	71.920398	0.865672	9.661692	4.228856
CAV2	0.555746	17.753002	0.531732	29.252144	0.524871	0.555746	0.545455	0.638079	0.620926	0.538593	0.607204	0.497427	0.469983	2.734134	0.610635	1.234991	0.552316	0.411664	0.758148	0.792453	0.782161	4.716981	2.631218	1.595197	1.327616
CBFA2T2	0.498155	1.04428	0.885609	0.892989	0.546125	0.627306	1.00369	0.741697	0.896679	1.863469	1.095941	0.394834	2.00738	0.904059	1.225092	1.837638	0.808118	2.343173	1.608856	1.070111	1.225092	0.660517	1.752768	0.845018	0.907749
CBFA2T3	2.345679	0.950617	108.358025	0.950617	9.160494	8.604938	17.567901	11.481481	75.345679	1.074074	1.185185	1.160494	0.938272	1.358025	0.975309	2.493827	0.839506	4.851852	1.271605	1.432099	1.185185	1.098765	1.012346	0.802469	0.975309
CBR4	3.22807	0.894737	1.146199	0.953216	1.766082	1.128655	1.181287	1.087719	2.432749	1.0	2.403509	0.748538	2.304094	0.964912	0.900585	0.842105	4.649123	1.134503	1.573099	3.269006	1.081871	0.918129	1.461988	0.894737	0.730994
CBS	1.0	1.117647	0.889706	1.029412	0.897059	0.904412	0.926471	1.117647	1.058824	0.933824	1.022059	0.852941	0.801471	3.308824	10.330882	17.066176	2.764706	1.558824	1.154412	14.257353	1.073529	1.867647	1.801471	0.720588	0.919118
CBX1	4.243655	0.440899	0.826686	1.035533	1.183466	1.246797	1.731206	1.197003	1.574088	1.021513	1.477883	0.492144	0.941262	1.458545	1.099347	0.532753	1.715253	5.638385	1.504955	1.593425	0.125695	1.570703	1.948272	2.273145	1.581339
CCL2	0.339943	1.252125	0.220963	0.72238	0.269122	0.232295	0.201133	0.70255	0.507082	0.212465	0.266289	0.240793	0.169972	130.532578	0.739377	0.631728	0.620397	0.546742	1.084986	1.144476	1.422096	441.974504	4.235127	0.776204	0.835694
CCL22	67.555556	0.949495	1.111111	0.89899	0.989899	1.050505	1.040404	1.272727	1.30303	1.353535	1.212121	0.929293	0.969697	1.242424	0.979798	0.888889	0.878788	0.79798	1.252525	1.343434	1.131313	1.080808	1.060606	1.040404	1.0
CCL3	33.310811	0.945946	73.905405	0.864865	7.398649	16.918919	0.986486	223.054054	1.27027	0.939189	51.033784	0.885135	1.121622	1.263514	0.905405	0.878378	12.5	0.709459	8.067568	9.581081	1.263514	1.081081	2.364865	0.790541	0.952703
CCL3L3	33.310811	0.945946	73.905405	0.864865	7.398649	16.918919	0.986486	223.054054	1.27027	0.939189	51.033784	0.885135	1.121622	1.263514	0.905405	0.878378	12.5	0.709459	8.067568	9.581081	1.263514	1.081081	2.364865	0.790541	0.952703
CCL4	1.741573	0.955056	57.404494	0.932584	1.280899	1.044944	1.191011	78.044944	1.235955	3.078652	245.539326	1.0	17.202247	1.213483	0.977528	0.865169	1.134831	0.797753	1.662921	1.393258	1.157303	1.089888	7.022472	0.808989	0.955056
CCL5	5.90232	0.830281	2.236874	0.805861	0.732601	3.355311	1.587302	0.932845	0.730159	38.163614	35.330891	0.744811	54.053724	1.69475	0.754579	0.744811	0.703297	0.625153	1.233211	1.960928	2.190476	1.079365	0.986569	0.637363	1.010989
CCL8	1.098684	0.947368	0.947368	0.927632	0.973684	1.046053	0.973684	1.197368	1.223684	0.986842	1.059211	0.940789	0.875	1.651316	0.960526	0.875	0.861842	0.75	1.263158	1.486842	1.506579	41.348684	1.046053	0.822368	1.013158
CCNA2	54.532819	0.942085	1.073359	1.837838	33.976834	1.019305	0.972973	1.235521	3.876448	0.957529	1.034749	49.111969	0.833977	8.988417	3.984556	3.312741	12.208494	15.992278	13.552124	1.505792	1.104247	1.088803	0.996139	0.810811	0.957529
CCNB1IP1	10.6	1.073684	6.821053	5.315789	0.947368	1.042105	11.089474	1.436842	17.963158	1.142105	2.357895	0.768421	2.263158	1.184211	0.957895	11.878947	11.915789	7.321053	10.168421	34.810526	1.068421	1.089474	1.0	1.205263	0.926316
CCNB2	64.131603	0.850492	1.302596	6.94718	97.878245	0.899731	0.886303	4.529991	34.077887	0.91316	0.935542	58.567592	0.810206	12.66786	18.240824	19.234557	18.898836	25.434199	31.481647	5.232766	1.168308	1.074306	0.895255	17.273948	17.609669
CCND1	1.136364	2.80303	1.075758	2.80303	1.007576	1.045455	1.037879	1.257576	1.204545	0.992424	1.128788	0.924242	0.916667	1.356061	132.159091	0.878788	0.825758	0.727273	1.219697	1.44697	1.143939	5.916667	1.022727	0.818182	0.954545
CCND2	85.952941	0.988235	1.329412	17.894118	1.541176	1.058824	1.070588	1.329412	2.705882	1.905882	5.929412	0.929412	1.835294	1.270588	0.988235	0.905882	0.870588	0.8	1.270588	1.364706	1.105882	1.105882	1.058824	0.835294	0.976471
CCNE1	4.035587	0.903915	1.017794	1.081851	195.893238	0.982206	1.096085	1.160142	13.850534	0.960854	0.975089	55.330961	0.86121	1.451957	0.967972	2.284698	2.142349	2.996441	1.238434	1.494662	1.494662	1.160142	1.024911	1.024911	1.046263
CCR1	1.313725	0.941176	6.509804	0.960784	1.5	80.333333	1.04902	112.039216	1.196078	1.088235	2.098039	0.911765	1.137255	1.294118	0.970588	0.882353	0.852941	0.784314	1.264706	1.362745	1.127451	1.078431	1.215686	0.764706	0.960784
CCR2	1.287671	0.986301	261.452055	0.986301	1.013699	291.917808	1.082192	195.150685	4.684932	9.90411	1.191781	0.917808	16.876712	1.246575	1.0	0.890411	0.876712	0.794521	1.260274	1.383562	1.205479	1.136986	1.068493	0.835616	0.972603
CCR6	0.979079	0.891213	0.887029	0.853556	0.912134	1.117155	40.075314	1.158996	1.062762	2.200837	1.037657	0.924686	0.841004	2.008368	0.916318	0.83682	0.820084	0.694561	1.271967	1.493724	1.937238	1.054393	1.008368	0.702929	1.058577
CCR7	358.133929	0.982143	6.285714	0.973214	0.964286	1.044643	112.125	1.214286	1.25	242.830357	1.866071	0.919643	217.848214	1.366071	0.991071	0.892857	4.901786	0.794643	1.294643	52.375	1.321429	1.125	1.044643	0.821429	0.973214
CCR9	1.261538	0.984615	1.123077	1.0	1.015385	1.076923	1.076923	1.292308	1.292308	1.107692	1.230769	0.923077	0.984615	1.261538	1.0	0.907692	0.892308	28.123077	1.261538	1.384615	1.123077	1.138462	1.061538	0.846154	0.984615
CCSER2	0.877005	0.941176	0.983957	1.358289	0.962567	0.737968	1.005348	1.240642	1.208556	1.058824	2.534759	0.834225	1.016043	1.208556	0.962567	0.855615	0.84492	0.770053	1.219251	1.326203	1.882353	1.090909	1.026738	31.561497	32.171123
CCT6B	1.256757	0.972973	1.189189	0.986486	1.0	1.081081	1.067568	1.27027	3.310811	1.081081	1.243243	0.932432	0.959459	1.256757	1.0	0.891892	0.878378	0.783784	1.256757	1.459459	1.121622	1.121622	1.054054	196.283784	157.527027
CD14	0.805112	0.760383	61.476038	0.86262	11.348243	433.124601	0.875399	492.108626	1.335463	0.683706	0.881789	0.958466	0.607029	7.43131	0.900958	0.594249	0.683706	0.638978	1.009585	1.214058	1.111821	1.14377	4.952077	0.747604	0.84984
CD160	1.106719	0.996047	0.996047	0.956522	0.980237	1.059289	1.019763	1.209486	1.225296	1.146245	192.996047	0.940711	13.581028	1.581028	0.988142	0.901186	0.87747	0.758893	1.296443	1.44664	1.367589	1.130435	1.075099	0.901186	1.019763
CD163	1.135135	0.918919	30.518919	0.854054	18.324324	156.508108	0.940541	215.967568	1.351351	0.962162	1.016216	0.832432	0.875676	1.178378	0.886486	0.8	0.8	0.735135	1.156757	1.286486	1.124324	1.027027	0.983784	0.713514	0.908108
CD180	1.031008	0.930233	14.968992	0.883721	0.976744	8.744186	59.131783	8.682171	2.116279	1.054264	1.178295	0.891473	0.875969	1.27907	0.96124	0.868217	1.20155	0.75969	6.015504	3.27907	1.232558	1.054264	1.100775	0.922481	0.930233
CD19	72.234043	0.957447	8.191489	0.93617	0.989362	1.031915	228.691489	1.06383	1.244681	1.053191	1.191489	0.904255	0.893617	1.180851	0.755319	1.042553	45.680851	0.744681	85.12766	104.042553	1.648936	1.085106	1.031915	0.829787	1.404255
CD1A	1.124324	0.951351	1.102703	0.940541	0.983784	0.908108	1.654054	1.254054	1.232432	0.951351	1.135135	0.843243	0.854054	1.178378	0.951351	0.864865	0.854054	31.524324	1.221622	1.318919	1.135135	1.102703	1.027027	0.843243	1.264865
CD1D	0.993827	0.975309	19.018519	0.981481	1.04321	147.506173	8.234568	110.080247	1.382716	0.987654	1.160494	0.938272	0.87037	1.549383	0.993827	0.895062	0.864198	1.401235	1.271605	1.481481	1.351852	1.234568	1.049383	0.802469	1.0
CD1E	1.168067	0.966387	1.117647	0.983193	1.12605	1.109244	1.008403	1.277311	1.193277	1.033613	1.134454	0.941176	0.89916	1.344538	0.97479	0.907563	0.882353	5.344538	1.294118	1.436975	1.327731	1.092437	1.058824	0.890756	1.184874
CD2	0.886957	0.959006	6.168944	0.896894	0.881988	0.993789	0.963975	1.249689	1.040994	69.92795	48.186335	0.909317	71.585093	1.122981	0.919255	0.827329	0.829814	5.597516	1.247205	1.301863	1.940373	1.023602	1.036025	0.780124	0.956522
CD24	0.670873	0.675079	0.799159	70.971609	1.495268	0.9653	38.380652	0.902208	4.746583	0.630915	0.73817	0.799159	0.599369	2.016824	0.672976	4.687697	0.607781	0.504732	1.259727	1.253417	2.046267	0.931651	0.727655	0.548896	0.944269
CD244	1.277778	1.066667	1.744444	1.0	1.0	8.011111	1.033333	4.444444	2.211111	1.233333	63.666667	0.922222	2.866667	1.277778	1.0	0.9	0.877778	0.8	1.277778	1.411111	1.244444	1.144444	1.044444	0.855556	0.988889
CD247	1.202186	0.961749	2.622951	0.961749	0.994536	1.081967	1.04918	1.256831	1.234973	302.896175	982.404372	0.907104	233.715847	1.278689	0.972678	0.874317	0.863388	7.027322	1.245902	1.387978	1.147541	1.114754	1.027322	0.808743	0.961749
CD27	1.219331	0.929368	19.910781	0.944238	1.033457	1.011152	9.568773	1.211896	1.219331	166.594796	1.330855	0.892193	168.0	1.189591	0.996283	0.862454	28.713755	0.773234	59.843866	161.122677	1.085502	1.085502	1.018587	0.795539	0.936803
CD28	1.168317	0.980198	1.069307	0.970297	0.980198	1.049505	1.059406	1.247525	1.237624	35.673267	1.178218	0.960396	19.079208	1.405941	1.0	0.891089	0.881188	0.772277	1.306931	1.455446	1.346535	1.118812	1.059406	0.821782	1.0
CD300A	168.612613	0.918919	83.369369	0.936937	0.990991	104.891892	1.027027	42.711712	4.720721	17.522523	289.837838	0.891892	44.783784	1.18018	0.936937	0.828829	0.81982	0.774775	1.225225	1.333333	1.126126	1.081081	1.099099	0.792793	1.018018
CD302	0.816901	24.0	50.619718	0.664789	6.23662	120.839437	0.833803	160.35493	15.014085	0.75493	4.630986	0.75493	0.653521	1.042254	0.698592	0.642254	0.676056	0.51831	1.002817	1.15493	0.985915	0.974648	1.256338	1.335211	0.833803
CD36	1.0	126.442857	36.864286	0.864286	140.142857	118.692857	0.907143	124.764286	23.6	0.9	1.028571	116.242857	0.8	1.464286	0.907143	0.8	0.792857	0.692857	1.185714	1.364286	2.271429	1.021429	0.95	0.721429	0.921429
CD37	104.971014	0.971014	172.202899	0.942029	4.028986	207.405797	833.0	180.072464	39.985507	89.15942	115.971014	0.913043	72.072464	1.217391	0.971014	0.884058	33.173913	0.782609	151.15942	204.333333	1.188406	1.101449	1.057971	0.826087	0.971014
CD38	1.09375	0.898438	41.640625	0.921875	1.367188	1.0	2.398438	1.585938	12.296875	1.84375	26.765625	0.867187	1.023438	1.195312	0.953125	0.84375	13.140625	7.59375	62.71875	19.734375	1.117188	1.15625	0.9375	0.75	0.929688
CD3D	1.126904	0.93401	8.994924	0.923858	0.923858	0.994924	0.974619	1.15736	1.137056	545.64467	11.573604	0.862944	436.162437	1.593909	0.93401	10.629442	0.832487	291.451777	1.19797	1.340102	1.482234	1.055838	0.994924	0.761421	1.431472
