GENE	721_B_lymphoblasts	Adipocyte	BDCA4+_DentriticCells	BronchialEpithelialCells	CD105+_Endothelial	CD14+_Monocytes	CD19+_BCells(neg	CD33+_Myeloid	CD34+	CD4+_Tcells	CD56+_NKCells	CD71+_EarlyErythroid	CD8+_Tcells	CardiacMyocytes	Colorectaladenocarcinoma	Leukemia_chronicMyelogenousK-562	Leukemia_promyelocytic-HL-60	Leukemialymphoblastic(MOLT-4)	Lymphoma_burkitts(Daudi)	Lymphoma_burkitts(Raji)	SkeletalMuscle	SmoothMuscle	Spinalcord	TestisGermCell	TestisLeydigCell
BLK	0.338125	0.007345	0.054569	0.00724	0.007451	0.007978	1.0	0.009664	0.009559	0.008083	0.008926	0.006924	0.007661	0.010086	0.007451	0.006607	0.202145	0.005869	0.222594	0.338652	0.008926	0.008505	0.007978	0.005975	0.007345
BLNK	0.790166	0.00169	1.0	0.001872	0.002453	0.002962	0.599804	0.003688	0.1611	0.001726	0.00318	0.001508	0.001072	0.004197	0.001763	0.00129	0.027665	0.000673	0.165023	0.006195	0.003071	0.002598	0.005178	0.001072	0.001908
BLVRB	0.032162	0.012051	0.008947	0.080405	0.549884	0.093204	0.002197	0.059359	0.070485	0.000449	0.00143	1.0	0.0	0.007274	0.00661	0.074234	0.009817	0.002038	0.010986	0.024645	0.018465	0.008676	0.008788	0.00115	0.001589
BMP6	0.104356	0.071853	0.086299	0.071853	0.075464	0.080882	0.080882	0.109773	0.109773	0.084493	0.097133	0.06463	0.068241	1.0	0.073659	0.061019	0.057407	0.048378	0.109773	0.126025	0.093522	0.770672	0.080882	0.053796	0.071853
BNIP3	1.0	0.09162	0.0	0.251397	0.002235	0.002235	0.000559	0.004469	0.014246	0.01257	0.003073	0.001955	0.006425	0.298324	0.0	0.0	0.000279	0.016201	0.011732	0.012291	0.012291	0.841899	0.032961	0.003911	0.009497
BPGM	0.003209	0.001167	0.002042	0.011158	0.052946	0.00299	0.003792	0.009772	0.003574	0.00248	0.011669	1.0	0.001021	0.010721	0.00124	0.005178	0.0	0.002698	0.004084	0.006272	0.007512	0.004011	0.003428	0.000292	0.00175
BRAP	0.066667	0.036364	0.029091	0.033939	0.047273	0.118788	0.107879	0.076364	0.098182	0.026667	0.059394	0.036364	0.020606	0.318788	0.04	0.02303	0.019394	0.0	0.09697	0.13697	0.204849	0.070303	0.044849	0.202424	1.0
BRCA1	0.302111	0.019129	0.01847	0.011214	0.512533	0.019789	0.027045	0.112137	0.210422	0.014512	0.027705	0.127968	0.0	0.099604	0.154354	0.238127	0.162929	0.693931	1.0	0.176121	0.081135	0.040238	0.022427	0.097625	0.156992
BST1	0.004515	0.011106	0.02868	0.002075	0.002563	0.631194	0.002929	1.0	0.010251	0.003051	0.004393	0.001709	0.001831	0.021845	0.002441	0.001342	0.00122	0.0	0.005614	0.007322	0.00537	0.033073	0.003051	0.000366	0.002441
BTBD7	0.084553	0.143089	0.00813	0.092683	0.074797	0.154472	0.126829	0.13496	0.099187	0.102439	0.053659	0.18374	0.042277	1.0	0.139838	0.139838	0.095935	0.0	0.404878	0.718699	0.873171	0.299187	0.162602	0.001626	0.268293
BTG1	0.13737	0.103966	0.369396	0.072143	0.029106	0.442767	1.0	0.483079	0.085667	0.860181	0.758833	0.001259	0.738738	0.022367	0.014177	0.004329	0.007952	0.012442	0.052248	0.116991	0.0	0.026964	0.012972	0.023288	0.005549
BTK	0.51407	0.004078	0.255302	0.000612	0.014478	0.804649	1.0	0.185767	0.12133	0.004486	0.023858	0.020392	0.00102	0.009992	0.003263	0.022431	0.016517	0.00102	0.136827	0.04323	0.008564	0.004486	0.009788	0.0	0.004078
BTN3A1	0.031989	0.0144	0.033198	0.0	0.01451	0.038804	0.017258	0.024843	0.024404	0.580301	0.518742	0.013191	1.0	0.017258	0.013851	0.011432	0.01429	0.008135	0.025723	0.029021	0.024074	0.019127	0.018797	0.007915	0.01462
BUB1	1.0	0.000296	0.00865	0.000739	0.256617	0.001331	0.001405	0.004066	0.09271	0.001479	0.001848	0.141136	0.0	0.088644	0.01279	0.368697	0.000591	0.192001	0.157253	0.007024	0.007763	0.002514	0.001035	0.06713	0.007319
C14ORF132	0.00798	0.00618	0.0069	0.00609	0.00627	0.00663	0.00663	0.00798	0.00807	0.0069	0.00753	0.00573	0.00609	0.00807	0.00636	0.00555	0.00546	0.00492	0.00789	0.00879	0.00717	0.015809	1.0	0.00627	0.00618
C16ORF95	0.11182	0.015429	0.036084	0.015429	0.059034	0.117558	0.042969	0.045264	0.056739	0.028051	0.039527	0.009691	0.017724	0.163459	0.016576	0.008544	0.010839	0.053297	0.148541	0.201327	0.025756	0.037232	0.022314	0.477879	1.0
C1ORF186	0.063109	0.014675	1.0	0.014305	0.015784	0.016893	0.033161	0.023179	0.04869	0.016893	0.020221	0.012826	0.013566	0.025027	0.014675	0.012087	0.154062	0.008759	0.023548	0.027615	0.026137	0.018742	0.017263	0.009499	0.014675
C1ORF61	0.019767	0.019767	0.017678	0.016982	0.018931	0.018792	0.017957	0.022552	0.020881	0.018374	0.020185	0.015868	0.016982	0.025059	0.016703	0.024362	0.019906	0.012525	0.023666	0.031325	0.022134	0.019488	1.0	0.034667	0.064051
C1QA	0.050976	0.04691	0.087148	0.04691	1.0	0.095495	0.02144	0.067243	0.037492	0.039418	0.050548	0.036636	0.009668	0.073878	0.053973	0.042201	0.04691	0.03578	0.080085	0.077944	0.07345	0.056755	0.394286	0.043271	0.05911
C1QB	0.015627	0.030649	0.04731	0.030239	1.0	0.035702	0.018085	0.040892	0.0342	0.031878	0.029147	0.02901	0.023138	0.05605	0.032015	0.027235	0.009481	0.021226	0.045535	0.044169	0.043213	0.037887	0.200811	0.022865	0.042803
C1R	0.003527	1.0	0.0	0.002753	0.003986	0.003699	0.003269	0.004875	0.002782	0.003355	0.003212	0.002007	0.001577	0.098331	0.002065	0.002495	0.002409	0.002036	0.005018	0.006051	0.011298	0.236838	0.021163	0.073669	0.01603
C1S	0.002859	1.0	0.000216	0.000835	0.017898	0.0	0.00204	0.002967	0.003539	0.001097	0.002612	0.00949	0.001066	0.033075	0.000665	0.000726	0.001329	0.001345	0.003416	0.001391	0.016244	0.322576	0.07224	0.179364	0.082271
C20ORF27	0.226432	0.012933	0.104027	0.035961	1.0	0.541917	0.07283	0.772433	0.453318	0.083267	0.114804	0.568123	0.042428	0.094385	0.219172	0.014634	0.064322	0.027226	0.076914	0.245491	0.047873	0.024957	0.020533	0.0	0.022121
C21ORF91	0.094707	0.038997	0.250696	0.038997	0.061281	0.225627	0.1922	0.220056	0.13649	0.155989	0.612813	0.027855	0.54039	0.097493	0.038997	0.019498	0.016713	0.0	0.100278	0.125348	0.075209	0.069638	0.05571	0.827298	1.0
C3	0.002302	0.387092	0.00048	0.003853	0.000368	0.002286	0.000352	0.001695	0.000799	0.000416	0.002078	0.001998	0.000208	0.015971	0.00032	0.002478	0.0	0.000208	0.000815	0.001839	0.014708	1.0	0.265991	0.017458	0.008425
C4A	0.00048	0.006326	0.00066	0.00063	0.114896	0.002039	6e-05	0.001289	0.012383	0.002189	0.001109	0.002998	0.00054	0.001739	0.0006	0.0	0.00069	0.001829	0.002429	0.003298	0.002309	0.002069	1.0	0.002519	0.002698
C4B	0.00048	0.006326	0.00066	0.00063	0.114896	0.002039	6e-05	0.001289	0.012383	0.002189	0.001109	0.002998	0.00054	0.001739	0.0006	0.0	0.00069	0.001829	0.002429	0.003298	0.002309	0.002069	1.0	0.002519	0.002698
C5AR1	0.009258	0.002159	0.018558	0.001868	0.010338	0.716901	0.003031	1.0	0.003446	0.001453	0.078632	0.002906	0.000623	0.008635	0.00191	0.001619	0.001412	0.0	0.006103	0.008013	0.01096	0.004069	0.004069	0.000996	0.003861
C7ORF55-LUC7L2	0.393348	0.050564	0.430338	0.143042	0.61776	0.13441	0.16277	0.213325	0.882862	0.926018	0.94698	0.104818	0.977805	0.218257	0.046865	0.136876	0.066593	1.0	0.284841	0.277442	0.168935	0.071526	0.676945	0.0407	0.09372
C8ORF33	0.742328	0.266358	0.34916	0.565721	0.093225	0.149392	0.147076	0.08454	0.165026	0.110017	0.316155	0.0	0.140707	0.077591	0.094383	0.236248	0.221193	1.0	0.273306	0.157498	0.10828	0.107122	0.713376	0.039954	0.001158
C9ORF16	0.165934	0.449983	0.232871	0.237662	0.070148	0.119943	0.419997	0.049548	0.155016	0.241269	0.33251	0.083831	0.176456	0.092131	0.774243	1.0	0.275947	0.446969	0.124043	0.949316	0.0	0.134812	0.153535	0.142074	0.05434
CA2	0.00028	0.000122	0.000645	0.010398	0.304266	0.001411	0.000576	0.006647	0.010709	0.000211	0.000444	1.0	0.000137	0.000306	0.000206	0.0001	6.9e-05	0.0	0.000296	0.000534	0.000391	0.000201	0.018429	0.000328	0.000254
CABYR	0.00057	0.003178	0.0	0.003219	0.001793	0.001059	0.001996	0.004808	0.004115	0.003056	0.003993	0.002363	0.002159	0.006152	0.006845	0.002445	0.001671	0.001141	0.005989	0.00823	0.00713	0.002811	0.004482	1.0	0.704519
CALM1	0.371835	0.018903	0.036701	0.087479	0.027576	0.03929	0.019632	0.057288	0.046982	0.015535	0.043362	0.214599	0.0	0.105729	0.022021	0.001735	0.027601	0.042231	0.04487	0.052713	0.003293	0.176114	0.075237	0.328145	0.453456
CALM2	0.385275	0.019587	0.038027	0.090641	0.028573	0.04071	0.020342	0.059359	0.04868	0.016097	0.04493	0.222356	0.0	0.10955	0.022816	0.001797	0.028599	0.043758	0.046492	0.054619	0.003412	0.182479	0.077956	0.340007	0.469847
CALM3	0.371835	0.018903	0.036701	0.087479	0.027576	0.03929	0.019632	0.057288	0.046982	0.015535	0.043362	0.214599	0.0	0.105729	0.022021	0.001735	0.027601	0.042231	0.04487	0.052713	0.003293	0.176114	0.075237	0.328145	0.453456
CALR	0.185792	0.046175	0.030328	0.115209	0.022313	0.029508	0.053461	0.004189	0.040528	0.012933	0.017577	0.021676	0.0	0.165665	0.048634	0.311111	0.053461	0.234153	0.078688	0.044718	0.04153	0.277504	0.028871	0.014663	0.023224
CAMP	0.005224	0.004284	0.004508	0.004194	0.004329	0.004642	0.004597	0.005672	0.005448	0.004597	0.005135	0.00406	0.004015	0.005986	0.004374	0.003881	0.003836	0.003388	0.00715	0.00621	0.005359	0.004956	0.004642	1.0	0.087447
CAND2	0.070281	0.050791	0.055663	0.049816	0.053714	0.049816	0.056638	0.079052	0.119983	0.057612	0.067358	0.044943	0.053714	0.090747	0.054689	0.05274	0.04202	0.037147	0.085874	0.104391	1.0	0.065409	0.07418	0.663781	0.087823
CAPRIN2	0.033442	0.060123	0.050465	0.127007	1.0	0.020645	0.102137	0.046964	0.37921	0.801401	0.212604	0.803694	0.778824	0.061813	0.1159	0.022818	0.0	0.067488	0.045756	0.025715	0.034287	0.094893	0.303875	0.487142	0.107328
CARD8	0.031589	0.006504	0.30319	0.004336	0.195107	0.208424	0.085166	0.932797	0.492722	1.0	0.231651	0.036234	0.722515	0.01982	0.006504	0.002787	0.002478	0.0	0.013007	0.024156	0.021369	0.008981	0.008362	0.011459	0.0096
CASD1	0.198529	0.033088	0.08272	0.016544	0.025735	0.064338	0.242647	0.119485	0.5625	0.340073	0.321691	0.011029	0.398897	0.097426	0.038603	0.0	0.025735	1.0	0.130515	0.181985	0.180147	0.095588	0.080882	0.262867	0.049632
CASP1	0.005205	0.001837	0.063584	0.001939	0.004287	1.0	0.010716	0.91039	0.020106	0.181159	0.296897	0.001429	0.180955	0.004899	0.001837	0.001123	0.000816	0.0	0.004899	0.006634	0.004389	0.003266	0.002654	0.000408	0.002143
CASP8	0.016986	0.007123	0.034521	0.006575	0.007671	0.035616	0.011507	0.107397	0.018082	1.0	0.395616	0.004384	0.960548	0.016986	0.007123	0.003836	0.00274	0.0	0.017534	0.022466	0.025205	0.012603	0.009863	0.001644	0.006575
CASQ1	0.021578	0.015895	0.017901	0.015561	0.016564	0.017901	0.017901	0.024586	0.023249	0.017901	0.020241	0.014558	0.014558	0.025255	0.016229	0.013555	0.012887	0.010212	0.025923	0.028598	1.0	0.019572	0.018235	0.010881	0.016898
CAV1	0.002694	0.654975	0.003844	1.0	0.0019	0.002099	0.002099	0.002813	0.002734	0.002178	0.002496	0.001742	0.001781	0.311181	0.0019	0.001623	0.001543	0.001266	0.002853	0.003329	0.002734	0.285474	0.002178	0.037248	0.015587
CAV2	0.004996	0.601285	0.004163	1.0	0.003925	0.004996	0.004639	0.007851	0.007256	0.004401	0.00678	0.002974	0.002022	0.080528	0.006899	0.028548	0.004877	0.0	0.012014	0.013203	0.012846	0.14928	0.07696	0.041037	0.031759
CBFA2T2	0.05303	0.333333	0.251894	0.255682	0.077651	0.119318	0.3125	0.17803	0.257576	0.753788	0.359849	0.0	0.827652	0.261364	0.426136	0.74053	0.212121	1.0	0.623106	0.346591	0.426136	0.136364	0.69697	0.23106	0.263258
CBFA2T3	0.02111	0.008228	1.0	0.008228	0.084036	0.078906	0.161668	0.105467	0.695173	0.009368	0.010394	0.010166	0.008114	0.01199	0.008456	0.022478	0.007202	0.044251	0.011192	0.012674	0.010394	0.009596	0.008798	0.00686	0.008456
CBR4	0.637313	0.041791	0.10597	0.056716	0.264179	0.101493	0.114926	0.091045	0.434328	0.068657	0.426866	0.004478	0.401493	0.059701	0.043284	0.028358	1.0	0.102985	0.214925	0.647761	0.089552	0.047761	0.186567	0.041791	0.0
CBS	0.05468	0.061602	0.04819	0.056411	0.048623	0.049056	0.050354	0.061602	0.058141	0.050786	0.055978	0.046027	0.042999	0.190529	0.603701	1.0	0.158514	0.087561	0.063765	0.834731	0.059006	0.105732	0.101838	0.03824	0.049921
CBX1	0.746996	0.057178	0.12716	0.165044	0.191879	0.203368	0.291239	0.194335	0.262738	0.162501	0.245286	0.066474	0.147944	0.241779	0.17662	0.07384	0.288345	1.0	0.250197	0.266246	0.0	0.262124	0.330615	0.389547	0.264053
CCL2	0.000748	0.002812	0.000479	0.001613	0.000588	0.000504	0.000434	0.001568	0.001126	0.000459	0.000581	0.000524	0.000363	0.295325	0.001652	0.001408	0.001382	0.001216	0.002434	0.002568	0.003196	1.0	0.009561	0.001735	0.00187
CCL22	1.0	0.012021	0.014418	0.011272	0.01262	0.013519	0.013369	0.016815	0.017265	0.018014	0.015916	0.011721	0.012321	0.016366	0.01247	0.011122	0.010972	0.009773	0.016516	0.017864	0.014718	0.013969	0.013669	0.013369	0.01277
CCL3	0.146625	0.001064	0.3292	0.000699	0.030085	0.072902	0.001246	1.0	0.002522	0.001033	0.226335	0.00079	0.001854	0.002492	0.000881	0.00076	0.053028	0.0	0.033093	0.0399	0.002492	0.001671	0.007445	0.000365	0.001094
CCL3L3	0.149175	0.004049	0.331205	0.003685	0.032983	0.075673	0.00423	1.0	0.005503	0.004018	0.228647	0.003776	0.004836	0.005473	0.003867	0.003746	0.055858	0.002988	0.035982	0.042769	0.005473	0.004654	0.010411	0.003352	0.004079
CCL4	0.003856	0.000643	0.231292	0.000551	0.001974	0.00101	0.001607	0.315628	0.00179	0.00932	1.0	0.000826	0.067028	0.001699	0.000735	0.000275	0.001377	0.0	0.003535	0.002433	0.001469	0.001194	0.025434	4.6e-05	0.000643
CCL5	0.098771	0.003839	0.030166	0.003382	0.002011	0.051099	0.018008	0.005759	0.001965	0.702592	0.649573	0.00224	1.0	0.020019	0.002422	0.00224	0.001463	0.0	0.011381	0.025001	0.029297	0.008501	0.006764	0.000229	0.007222
CCL8	0.026244	0.022583	0.022583	0.022106	0.02322	0.02497	0.02322	0.028631	0.029268	0.023538	0.025289	0.022424	0.020832	0.039613	0.022901	0.020832	0.020514	0.017808	0.030223	0.035634	0.036112	1.0	0.02497	0.019559	0.024175
CCNA2	1.0	0.002865	0.005308	0.019532	0.617525	0.004302	0.00344	0.008325	0.057463	0.003152	0.004589	0.899137	0.000854	0.152579	0.059475	0.046975	0.212493	0.282896	0.237493	0.013354	0.005882	0.005595	0.003871	0.000422	0.003152
CCNB1IP1	0.288806	0.008967	0.177798	0.133581	0.005257	0.00804	0.303185	0.019635	0.505102	0.010977	0.046691	0.0	0.043908	0.012214	0.005566	0.326376	0.327458	0.192486	0.276129	1.0	0.008813	0.009431	0.006803	0.012832	0.004638
CCNB2	0.65234	0.000415	0.005073	0.063223	1.0	0.000922	0.000784	0.038321	0.342725	0.001061	0.001291	0.59502	0.0	0.122158	0.179571	0.189809	0.18635	0.253678	0.315979	0.045561	0.003689	0.002721	0.000876	0.16961	0.173069
CCND1	0.003113	0.015793	0.002651	0.015793	0.002133	0.002421	0.002363	0.004035	0.003631	0.002017	0.003055	0.001499	0.001441	0.004784	1.0	0.001153	0.000749	0.0	0.003747	0.005476	0.00317	0.039484	0.002248	0.000692	0.001729
CCND2	1.0	0.002211	0.006217	0.200746	0.008704	0.00304	0.003178	0.006217	0.022382	0.012987	0.060238	0.00152	0.012158	0.005526	0.002211	0.001243	0.000829	0.0	0.005526	0.006632	0.003592	0.003592	0.00304	0.000414	0.002072
CCNE1	0.016646	0.000595	0.001178	0.001507	1.0	0.000996	0.00158	0.001908	0.066952	0.000887	0.00096	0.279557	0.000376	0.003404	0.000923	0.007672	0.006942	0.01132	0.002309	0.003623	0.003623	0.001908	0.001215	0.001215	0.001324
CCR1	0.007289	0.003949	0.053875	0.004125	0.00896	0.715741	0.004916	1.0	0.006235	0.005268	0.014321	0.003686	0.005707	0.007114	0.004213	0.003422	0.003158	0.002543	0.00685	0.007729	0.005619	0.00518	0.006411	0.002367	0.004125
CCR2	0.002011	0.000976	0.895384	0.000976	0.00107	1.0	0.001305	0.667713	0.013677	0.031599	0.001682	0.000741	0.055542	0.00187	0.001023	0.000647	0.0006	0.000317	0.001917	0.00234	0.001729	0.001493	0.001258	0.000459	0.000929
CCR6	0.016183	0.013972	0.013867	0.013024	0.014498	0.019658	1.0	0.02071	0.018289	0.046927	0.017657	0.014814	0.012709	0.042084	0.014604	0.012603	0.012182	0.009023	0.023553	0.029134	0.040294	0.018078	0.01692	0.009234	0.018184
CCR7	1.0	0.000904	0.01574	0.000879	0.000854	0.001078	0.311815	0.001553	0.001653	0.67745	0.003376	0.000729	0.607565	0.001978	0.000929	0.000654	0.011868	0.000379	0.001778	0.14467	0.001853	0.001303	0.001078	0.000454	0.000879
CCR9	0.023401	0.013333	0.018367	0.013892	0.014451	0.016689	0.016689	0.024519	0.024519	0.017807	0.022282	0.011095	0.013333	0.023401	0.013892	0.010536	0.009977	1.0	0.023401	0.027875	0.018367	0.018926	0.016129	0.008299	0.013333
CCSER2	0.004423	0.006465	0.007826	0.019735	0.007145	0.0	0.008506	0.015992	0.014971	0.010208	0.057162	0.003062	0.008847	0.014971	0.007145	0.003743	0.003403	0.001021	0.015311	0.018714	0.036407	0.011228	0.009187	0.980606	1.0
CCT6B	0.002419	0.000968	0.002074	0.001037	0.001106	0.001521	0.001452	0.002488	0.012926	0.001521	0.00235	0.00076	0.000899	0.002419	0.001106	0.000553	0.000484	0.0	0.002419	0.003456	0.001728	0.001728	0.001382	1.0	0.801756
CD14	0.000429	0.000338	0.123866	0.000546	0.021879	0.879995	0.000572	1.0	0.001508	0.000182	0.000585	0.000741	2.6e-05	0.01391	0.000624	0.0	0.000182	9.1e-05	0.000845	0.001261	0.001053	0.001118	0.008866	0.000312	0.00052
CD160	0.002713	0.002137	0.002137	0.001932	0.002055	0.002466	0.002261	0.003247	0.003329	0.002918	1.0	0.00185	0.067544	0.005178	0.002096	0.001644	0.001521	0.000905	0.003699	0.004479	0.004068	0.002836	0.002548	0.001644	0.002261
CD163	0.002621	0.001617	0.139038	0.001316	0.082423	0.723954	0.001718	1.0	0.003625	0.001818	0.002069	0.001216	0.001417	0.002822	0.001467	0.001065	0.001065	0.000764	0.002721	0.003324	0.002571	0.002119	0.001918	0.000664	0.001567
CD180	0.006178	0.004454	0.244589	0.003658	0.005249	0.138113	1.0	0.137052	0.024741	0.006575	0.008697	0.003791	0.003526	0.010421	0.004984	0.003393	0.009095	0.001537	0.091438	0.044631	0.009625	0.006575	0.007371	0.004321	0.004454
CD19	0.315028	0.002979	0.034649	0.002886	0.003119	0.003305	1.0	0.003445	0.004236	0.003398	0.004003	0.002746	0.002699	0.003957	0.002094	0.003351	0.198778	0.002047	0.371477	0.454286	0.006006	0.003538	0.003305	0.00242	0.004935
CD1A	0.034949	0.029458	0.034263	0.029115	0.030488	0.028085	0.051766	0.039068	0.038381	0.029458	0.035292	0.026026	0.02637	0.036665	0.029458	0.026713	0.02637	1.0	0.038038	0.041127	0.035292	0.034263	0.031861	0.026026	0.039411
CD1D	0.004541	0.004415	0.127008	0.004457	0.004877	1.0	0.053737	0.745714	0.007183	0.004499	0.005674	0.004164	0.003702	0.008316	0.004541	0.00387	0.00366	0.007309	0.006429	0.007854	0.006974	0.006177	0.004919	0.003241	0.004583
CD1E	0.214907	0.176995	0.205429	0.180154	0.207008	0.203849	0.184893	0.235442	0.219645	0.189632	0.208588	0.172256	0.164357	0.24808	0.178574	0.165937	0.161198	1.0	0.238602	0.265456	0.24492	0.20069	0.194371	0.162778	0.218066
CD2	0.004645	0.005659	0.07901	0.004785	0.004575	0.006149	0.005729	0.009752	0.006813	0.976669	0.67057	0.00496	1.0	0.007968	0.005099	0.003805	0.00384	0.070964	0.009717	0.010486	0.019476	0.006569	0.006743	0.003141	0.005624
CD24	0.005988	0.006047	0.007802	1.0	0.017644	0.010151	0.539183	0.009259	0.063616	0.005423	0.00694	0.007802	0.004977	0.025019	0.006018	0.062784	0.005096	0.003639	0.014314	0.014225	0.025435	0.009675	0.006791	0.004263	0.009854
CD244	0.008349	0.004993	0.015766	0.003934	0.003934	0.115373	0.004464	0.058682	0.023184	0.007642	1.0	0.002697	0.033604	0.008349	0.003934	0.002344	0.001991	0.000755	0.008349	0.010468	0.007819	0.00623	0.00464	0.001638	0.003757
CD247	0.000526	0.000281	0.001974	0.000281	0.000315	0.000404	0.00037	0.000582	0.00056	0.307838	1.0	0.000226	0.23737	0.000604	0.000293	0.000192	0.000181	0.00646	0.000571	0.000716	0.000471	0.000437	0.000348	0.000126	0.000281
CD27	0.004371	0.00264	0.115953	0.002728	0.003261	0.003128	0.054214	0.004326	0.004371	0.991611	0.005036	0.002418	1.0	0.004193	0.003039	0.00224	0.168504	0.001708	0.354341	0.958944	0.003572	0.003572	0.003172	0.001841	0.002684
CD28	0.012238	0.006853	0.009404	0.00657	0.006853	0.008837	0.009121	0.014506	0.014222	1.0	0.012522	0.006286	0.524967	0.019041	0.00742	0.004302	0.004019	0.000901	0.016207	0.020458	0.01734	0.010821	0.009121	0.002318	0.00742
CD300A	0.580627	0.000499	0.285732	0.000561	0.000748	0.360188	0.000873	0.145079	0.013651	0.057938	1.0	0.000405	0.152247	0.001402	0.000561	0.000187	0.000156	0.0	0.001558	0.001932	0.001215	0.00106	0.001122	6.2e-05	0.000841
CD302	0.001868	0.146911	0.313454	0.000916	0.035776	0.752776	0.001974	1.0	0.090691	0.00148	0.02573	0.00148	0.000846	0.003278	0.001128	0.000775	0.000987	0.0	0.003031	0.003983	0.002926	0.002855	0.004617	0.005111	0.001974
CD36	0.002203	0.901757	0.259386	0.001229	1.0	0.846181	0.001537	0.88972	0.164268	0.001485	0.002407	0.828612	0.000768	0.005532	0.001537	0.000768	0.000717	0.0	0.003534	0.004815	0.01132	0.002356	0.001844	0.000205	0.001639
CD37	0.125194	0.000226	0.20598	0.000192	0.003901	0.24828	1.0	0.215436	0.047107	0.106194	0.138411	0.000157	0.085663	0.000522	0.000226	0.000122	0.038922	0.0	0.180694	0.244588	0.000488	0.000383	0.000331	5.2e-05	0.000226
CD38	0.005859	0.002708	0.659965	0.003086	0.01027	0.004346	0.026906	0.013799	0.186589	0.017958	0.42	0.002204	0.004724	0.007497	0.00359	0.001826	0.2002	0.110717	1.0	0.306571	0.006237	0.006867	0.003338	0.000313	0.003212
CD3D	0.00185	0.001496	0.016272	0.001477	0.001477	0.001608	0.00157	0.001905	0.001868	1.0	0.020999	0.001366	0.799309	0.002706	0.001496	0.019269	0.00131	0.534041	0.00198	0.00224	0.002501	0.001719	0.001608	0.00118	0.002408
CD3E	0.005119	0.003575	0.006233	0.003661	0.003661	0.004004	0.004004	0.005033	0.005033	0.599544	0.008377	0.003318	1.0	0.004776	0.003661	0.003232	0.003146	0.473233	0.004947	0.005462	0.004175	0.004261	0.004004	0.002975	0.003575
CD3G	0.020023	0.015896	0.031534	0.015896	0.016765	0.016982	0.017851	0.021109	0.020674	1.0	0.162936	0.013507	0.937665	0.020892	0.016113	0.024801	0.013941	0.536292	0.024584	0.023281	0.023498	0.018502	0.018502	0.013073	0.015896
CD4	0.005442	0.0032	1.0	0.0032	0.003493	0.783211	0.003883	0.138303	0.007392	0.106331	0.007684	0.002128	0.002713	0.011388	0.003298	0.004078	0.001641	0.000861	0.007294	0.009536	0.005637	0.005247	0.016555	0.000861	0.002908
CD40	0.260692	0.002417	0.005764	0.002417	0.002789	0.003533	0.4537	0.006508	0.006508	0.003905	0.005206	0.001673	0.002045	0.006136	0.002603	0.001302	0.011714	0.0	0.009669	1.0	0.00502	0.004463	0.003533	0.000372	0.002231
CD52	0.107543	0.001389	0.166896	0.0	0.002229	0.288202	1.0	0.336554	0.030306	0.510549	0.27817	0.001236	0.40568	0.002585	0.000679	0.00538	0.002867	0.000202	0.092599	0.01458	0.003853	0.001099	0.001454	0.088464	0.290633
CD69	0.020582	0.001043	0.098501	0.000948	0.01252	0.002134	0.905198	0.002893	0.121502	0.859385	0.731575	0.000901	1.0	0.004031	0.001091	0.300199	0.000569	0.05672	0.003177	0.004126	0.00332	0.001944	0.001423	0.0	0.001328
CD7	0.017464	0.005643	0.008363	0.005268	0.006487	0.010709	0.006393	0.00827	0.008926	0.656914	1.0	0.006112	0.605691	0.010427	0.006862	0.004986	0.004329	0.012022	0.008176	0.010521	0.00902	0.006675	0.0063	0.003954	0.006862
CD70	0.720729	0.014809	0.011883	0.010812	0.01124	0.012097	0.016022	0.015023	0.014738	0.012811	0.013881	0.010741	0.011026	0.017949	0.024587	0.012668	0.447525	0.008314	0.06227	1.0	0.016879	0.012668	0.013382	0.009242	0.011455
